"Step","model.ln_type: mlp-pre - train/loss","model.ln_type: mlp-pre - train/loss__MIN","model.ln_type: mlp-pre - train/loss__MAX","model.ln_type: pre - train/loss","model.ln_type: pre - train/loss__MIN","model.ln_type: pre - train/loss__MAX","model.ln_type: attn-pre - train/loss","model.ln_type: attn-pre - train/loss__MIN","model.ln_type: attn-pre - train/loss__MAX","model.ln_type: off - train/loss","model.ln_type: off - train/loss__MIN","model.ln_type: off - train/loss__MAX"
"7932","0.5615824231179432","0.00009241729276254773","2.7845451831817627","0.013207753747701645","0.0009850834030658007","0.042653921991586685","0.00025908329553203657","0.00006603307701880112","0.0008234886918216944","1.120347704386404e-7","9.452647731222896e-8","1.3537147935949179e-7"
"7933","0.37855574253189844","0.00009143869101535529","1.8694154024124146","0.012840053997933865","0.0009739829692989588","0.040924280881881714","0.0002566219569416717","0.00006535471038660035","0.0008159785647876561","1.1201307046349029e-7","9.452482174765464e-8","1.353156875438799e-7"
"7934","0.4814920711884042","0.00009056772978510708","2.3841025829315186","0.012497061165049672","0.0009630024433135986","0.039318736642599106","0.00025417760043637826","0.00006468335777753964","0.0008085070876404643","1.1199136196182735e-7","9.45231519722256e-8","1.3525992414997745e-7"
"7935","0.6571633262268733","0.00008969692862592638","3.2624664306640625","0.012186196050606668","0.0009521407773718238","0.03787434101104736","0.0002517497676308267","0.0000640188591205515","0.0008010733872652054","1.1196974725180553e-7","9.45214608805145e-8","1.352044307623146e-7"
"7936","0.7141495849820785","0.00008884066483005881","3.547407388687134","0.011910564126446843","0.0009413964580744505","0.03660658746957779","0.0002493393258191645","0.00006336122169159353","0.0007936799665912986","1.1194821070148464e-7","9.451980531594018e-8","1.3514903685063473e-7"
"7937","0.6312236930898507","0.00008808062557363883","3.1327896118164062","0.01166792110307142","0.000930768612306565","0.03550422191619873","0.000246945557591971","0.00006271034362725914","0.0007863261853344738","1.1192665283488168e-7","9.45181426459385e-8","1.3509368557151902e-7"
"7938","0.49830948139424436","0.00008728171815164387","2.4682323932647705","0.011452614655718207","0.0009202554356306791","0.03453893959522247","0.0002445686492137611","0.00006206615944392979","0.0007790127419866621","1.1190513333758645e-7","9.451647287050946e-8","1.350384337683863e-7"
"7939","0.386771273240447","0.00008639978477731347","1.9105573892593384","0.011258046829607338","0.0009098569280467927","0.03367772698402405","0.0002422089411993511","0.00006142855272628367","0.0007717407424934208","1.1188367210479555e-7","9.451480309508042e-8","1.349834519714932e-7"
"7940","0.31426494979386915","0.00008558422996429726","1.5480438470840454","0.01107825522776693","0.0008995701791718602","0.03289075195789337","0.00023986641972442157","0.00006079751983634196","0.0007645102450624108","1.1186225208348333e-7","9.451316174136082e-8","1.349283991203265e-7"
"7941","0.2720617879953352","0.00008479963435092941","1.3370481729507446","0.010908459674101322","0.0008893985650502145","0.03215408697724342","0.00023754091962473466","0.00006017293344484642","0.0007573219481855631","1.1184087327364977e-7","9.451147775507707e-8","1.348735310102711e-7"
"7942","0.24937535609205952","0.00008395761688007042","1.2236382961273193","0.010745152493473142","0.0008793360902927816","0.031450189650058746","0.00023523241325165145","0.00005955476444796659","0.0007501763757318258","1.1181952146444018e-7","9.450984350678482e-8","1.3481886185218173e-7"
"7943","0.23611710918194148","0.0000831500074127689","1.1573714017868042","0.010586222528945654","0.000869419367518276","0.03076845034956932","0.000232941208378179","0.00005894292189623229","0.0007430735277011991","1.117981994980255e-7","9.450815241507371e-8","1.3476419269409234e-7"
"7944","0.218257778082625","0.00008245291246566921","1.0681010484695435","0.010431196622084827","0.0008597168489359319","0.030106425285339355","0.00023066706562531182","0.00005833734758198261","0.0007360143354162574","1.1177695853348269e-7","9.450650395592675e-8","1.3470972248796897e-7"
"7945","0.18549716300767613","0.00008185279875760898","0.9043262600898743","0.010281410487368702","0.0008510127663612366","0.02947000041604042","0.00022841014942969194","0.00005773796874564141","0.0007289989152923226","1.1175566925203383e-7","9.450482707507035e-8","1.3465530912526447e-7"
"7946","0.1427145598223433","0.00008147727930918336","0.6904433965682983","0.010140161833260209","0.0008476004586555064","0.02887136861681938","0.00022617037902818992","0.000057144723541568965","0.000722027791198343","1.117345291845595e-7","9.450319993220546e-8","1.3460105208196183e-7"
"7947","0.10352994085551473","0.00008171718945959583","0.4945519268512726","0.010016854607965798","0.0008826921111904085","0.02832433581352234","0.00022394754996639675","0.000056557550124125555","0.0007151007303036749","1.1171334648452103e-7","9.450153015677643e-8","1.345469087254969e-7"
"7948","0.07582484889862826","0.00008357833576155826","0.3560585677623749","0.009978735377080739","0.0012825698358938098","0.027838852256536484","0.0002217421031673439","0.000055976368457777426","0.0007082187221385539","1.1169223768092706e-7","9.449991722476625e-8","1.3449285063416028e-7"
"7949","0.05835832081211265","0.00009055405098479241","0.2687549889087677","0.028179329354315996","0.0022918900940567255","0.0928129255771637","0.0002195537235820666","0.0000554011385247577","0.0007013817084953189","1.1167116724664083e-7","9.449824034390986e-8","1.3443897728393495e-7"
"7950","0.047513458880712275","0.00012320415407884866","0.2145361453294754","2.6025625593028963","0.002267152536660433","12.965200424194336","0.0002173822394979652","0.00005483178028953262","0.0006945893983356655","1.116501223918931e-7","9.449661320104497e-8","1.3438516077712848e-7"
"7951","0.04132130382349715","0.0004912848235107958","0.18223702907562256","0.5721684468444437","0.002242675516754389","2.8136589527130127","0.00021522810711758212","0.000054268250096356496","0.0006878433632664382","1.1162910027451289e-7","9.449495763647064e-8","1.3433137269203144e-7"
"7952","2.519395976373926","0.0004861954948864877","12.409106254577637","1.2473034709692001","0.0022184557747095823","6.189736843109131","0.00021309093208401463","0.00005371047154767439","0.0006811428465880454","1.1160815347466268e-7","9.449333049360575e-8","1.342778688240287e-7"
"7953","0.7732633258798159","0.0004811588441953063","3.6874542236328125","0.9291867661289871","0.0021944919135421515","4.59954309463501","0.00021097072458360345","0.0000531583973497618","0.0006744879647158086","1.1158719672721418e-7","9.4491646507322e-8","1.342242939017524e-7"
"7954","0.7768735365942121","0.0004761745221912861","3.712857961654663","0.5082110602874309","0.002170777879655361","2.495048999786377","0.00020886755082756282","0.00005261193655314855","0.0006678792997263372","1.1156632240272302e-7","9.449004068073918e-8","1.3417097477486095e-7"
"7955","0.9344140308676288","0.0004712418303824961","4.510351657867432","0.32471590107306836","0.0021473183296620846","1.577953815460205","0.00020678119326476008","0.000052071063691983","0.0006613163277506828","1.1154546513125751e-7","9.44883780107375e-8","1.341177267022431e-7"
"7956","0.8471495586680249","0.00046636047773063183","4.087420463562012","0.24854597165249287","0.002124100225046277","1.1974784135818481","0.00020471182724577375","0.00005153571328264661","0.000654800096526742","1.115246334393305e-7","9.448675086787262e-8","1.3406456389475352e-7"
"7957","0.7473180519009475","0.0004615297948475927","3.604079246520996","0.27084888950921593","0.0021011449862271547","1.3093571662902832","0.00020265923521947115","0.00005100579437566921","0.0006483299075625837","1.1150386711733517e-7","9.448513083043508e-8","1.3401160003922996e-7"
"7958","0.72251460753032","0.00045674919965676963","3.4959957599639893","0.2704995526466519","0.002078430959954858","1.30796217918396","0.00020062338080606423","0.0000504813069710508","0.0006419058772735298","1.1148315479658776e-7","9.448348237128812e-8","1.3395866460541583e-7"
"7959","0.7059599261556286","0.00045201831380836666","3.4274702072143555","0.20073111550882458","0.0020561006385833025","0.9594590067863464","0.00019860440006596035","0.00004996215648134239","0.0006355287623591721","1.1146240268544716e-7","9.44818268067138e-8","1.3390587128014886e-7"
"7960","0.6588122190907597","0.0004473364679142833","3.2035720348358154","0.13522316953167318","0.0020343484356999397","0.6322472095489502","0.00019660185935208574","0.00004944828833686188","0.0006291972240433097","1.1144176710331522e-7","9.44802351909857e-8","1.338531916417196e-7"
"7961","0.585316644149134","0.0004427030507940799","2.8455023765563965","0.11426802920177578","0.0020150993950664997","0.5277888774871826","0.00019461600459180772","0.00004893965524388477","0.0006229126011021435","1.1142111588924308e-7","9.44786080481208e-8","1.3380062569012807e-7"
"7962","0.49600341156474315","0.00043811797513626516","2.406193256378174","0.11560261570848525","0.0020059673115611076","0.534762978553772","0.00019264662623754702","0.00004843622446060181","0.0006166741950437427","1.1140054851921377e-7","9.447699511611063e-8","1.3374817342537426e-7"
"7963","0.392039900936652","0.00043358036782592535","1.8918601274490356","0.11614524722099304","0.0020559702534228563","0.5377131104469299","0.00019069378977292216","0.000047937905037542805","0.000610482704360038","1.1137999678112465e-7","9.447536797324574e-8","1.3369587748002232e-7"
"7964","0.2890184843970928","0.00042908955947495997","1.3808358907699585","0.10574311474338174","0.0021005156449973583","0.4855253994464874","0.00018875721580116078","0.00004744463512906805","0.0006043371395207942","1.1135947914908684e-7","9.447371951409878e-8","1.3364365258894395e-7"
"7965","0.21633711151080207","0.0004246454918757081","1.020432949066162","0.09148043589666485","0.002078497316688299","0.3899195194244385","0.00018683706803130918","0.00004695644020102918","0.000598238140810281","1.1133897430681827e-7","9.447212789837067e-8","1.3359145611957501e-7"
"7966","0.18197268150397578","0.0004202475247438997","0.8508099913597107","2.874976438935846","0.002056704368442297","14.040542602539062","0.00018493320894776843","0.00004647317109629512","0.000592185533605516","1.1131853341339593e-7","9.447045101751428e-8","1.335394728130268e-7"
"7967","0.16277229089755565","0.00041589507600292563","0.7564306855201721","0.5203605508897453","0.002035134704783559","2.333428382873535","0.00018304559780517592","0.00004599482781486586","0.0005861791432835162","1.1129814367905055e-7","9.446886650721353e-8","1.3348764582588046e-7"
"7968","0.14218303803936577","0.0004115876217838377","0.6546844244003296","1.0564414897467942","0.002013785531744361","5.0497660636901855","0.0001811741720302962","0.000045521363063016906","0.0005802185041829944","1.1127777526098725e-7","9.4467246469776e-8","1.3343581883873412e-7"
"7969","0.1230494359973818","0.00040732487104833126","0.5590031743049622","0.6709339637309313","0.0019926559180021286","3.1416120529174805","0.00017931897746166215","0.00004505268225329928","0.0005743041983805597","1.112574494754881e-7","9.446563353776583e-8","1.333841908035538e-7"
"7970","1.214713728823699","0.0004031063290312886","5.545146465301514","0.5279921647626906","0.001971742371097207","2.4411118030548096","0.00017747985693858937","0.000044588792661670595","0.0005684355855919421","1.1123717484906592e-7","9.446407034374715e-8","1.3333261961179232e-7"
"7971","1.5366643480025233","0.0003989315591752529","7.216882228851318","0.6122458152472973","0.0019510434940457344","2.877129316329956","0.00017565690650371834","0.00004412962880451232","0.0005626128986477852","1.1121689311721638e-7","9.446242899002755e-8","1.3328116210686858e-7"
"7972","0.8632836772594601","0.000394799979403615","3.8762528896331787","0.5273053131997585","0.0019305571913719177","2.467751979827881","0.00017385022874805145","0.00004367510337033309","0.0005568358465097845","1.1119665259684552e-7","9.446085158515416e-8","1.3322978986707312e-7"
"7973","0.47273835220839827","0.00039071112405508757","1.9298369884490967","0.3169865092262626","0.0019102813675999641","1.42967689037323","0.00017205993135576135","0.00004322521999711171","0.0005511041963472962","1.1117648170966277e-7","9.445923865314398e-8","1.3317860236838897e-7"
"7974","0.485586688661715","0.0003866646147798747","2.0093679428100586","0.20436330591328442","0.0018902134615927935","0.8771834373474121","0.00017028638976626098","0.000042779902287293226","0.0005454183556139469","1.1115631508573642e-7","9.445761861570645e-8","1.3312748592397838e-7"
"7975","0.6092318747483659","0.00038266010233201087","2.6614668369293213","0.19602986234240233","0.0018703516107052565","0.8442140221595764","0.00016853033521329052","0.000042339099309174344","0.0005397775676101446","1.1113620672631441e-7","9.445599857826892e-8","1.3307654000982438e-7"
"7976","0.6825512075331062","0.00037869694642722607","3.069347858428955","0.19363692319020628","0.001850693952292204","0.840453028678894","0.00016679206091794186","0.00004190279287286103","0.0005341817159205675","1.1111614952596938e-7","9.445442117339553e-8","1.3302565093908925e-7"
"7977","0.6374530344095547","0.00037477482692338526","2.8815722465515137","0.1710930027998984","0.0018312386237084866","0.735987663269043","0.00016506972679053433","0.00004147090294281952","0.000528631207998842","1.1109606816717132e-7","9.445279403053064e-8","1.3297486134433711e-7"
"7978","0.5191731400089339","0.00037089327815920115","2.3222849369049072","0.13835354526527227","0.0018119832966476679","0.5802527070045471","0.00016335919499397278","0.00004104342224309221","0.0005231252289377153","1.1107608770544175e-7","9.445120241480254e-8","1.3292419964727742e-7"
