"Step","model.ln_type: mlp-pre - grads/weight_norm","model.ln_type: mlp-pre - grads/weight_norm__MIN","model.ln_type: mlp-pre - grads/weight_norm__MAX","model.ln_type: pre - grads/weight_norm","model.ln_type: pre - grads/weight_norm__MIN","model.ln_type: pre - grads/weight_norm__MAX","model.ln_type: attn-pre - grads/weight_norm","model.ln_type: attn-pre - grads/weight_norm__MIN","model.ln_type: attn-pre - grads/weight_norm__MAX","model.ln_type: off - grads/weight_norm","model.ln_type: off - grads/weight_norm__MIN","model.ln_type: off - grads/weight_norm__MAX"
"7826","35.02951397043027","34.226311949836195","36.173779984934356","31.70904402653509","29.77876801370504","35.024417752008205","27.639792573411864","26.253628143985285","28.778856739190385","34.583207946477515","30.690952580728087","39.560053118447335"
"7827","35.02995540693477","34.2161403827976","36.18309592425809","31.70298834903581","29.779367521498315","35.001899013772274","27.635516643277917","26.243337603183928","28.779261815490184","34.57881836363343","30.690141179619882","39.55138599074706"
"7828","35.0304439595789","34.20620667649823","36.19242801613515","31.697029167383754","29.78000595840794","34.97960308288157","27.63129726983932","26.233184951045903","28.77969021458807","34.57443268725997","30.689329757058886","39.542724680974025"
"7829","35.03098003347472","34.19651282306154","36.20177624807414","31.691167896087784","29.78068024769792","34.95754086153569","27.627134296308846","26.22316918396366","28.780140875073258","34.57005088422265","30.688520301902997","39.53406764908985"
"7830","35.03156434521492","34.18705545586206","36.21113892203958","31.685404386189212","29.781385263333956","34.93571453957433","27.623027743184203","26.21328696623563","28.780614856251876","34.565671353987796","30.68771082539597","39.525413353705105"
"7831","35.03219796177505","34.17783655702552","36.22051939702998","31.67973841856599","29.782127151300827","34.91412455941005","27.61897743252817","26.203534955051865","28.78111215697176","34.56129579536196","30.68690331650051","39.51676179661771"
"7832","35.03288094124427","34.16885274701033","36.22991260523288","31.674173048123766","29.78290590884308","34.89278010585607","27.614982759100098","26.193909800648914","28.78162747445191","34.556922455737194","30.68609578635534","39.50811297962657"
"7833","35.03361330821008","34.160102424557365","36.239320220971656","31.668707650715202","29.783716409870575","34.87168688059752","27.61104443465528","26.184411642921013","28.78216716949327","34.55255455884976","30.68529121856217","39.49947308538985"
"7834","35.034398195959284","34.15158576913926","36.24874728438901","31.66334481532889","29.7845617256239","34.85084358847178","27.60716297814808","26.175040620118313","28.782729120176718","34.54818800078149","30.684488618793615","39.490829755344784"
"7835","35.035234982760414","34.143301167995425","36.25818873027168","31.65810007255492","29.78544082855855","34.83024892581698","27.603336186739227","26.16578987094241","28.783310144441234","34.54382571872119","30.68368500344483","39.48219690025255"
"7836","35.03612404893131","34.13524700204504","36.267644547387206","31.65310166981076","29.786352691133988","34.8099121008478","27.599566107536827","26.156659523003768","28.783913421822962","34.53946784667875","30.682883356273535","39.473565249615156"
"7837","35.03706684220589","34.12742522288709","36.2771147244978","31.65034342626195","29.787299359374625","34.78983005693797","27.595851278567608","26.147649702429042","28.784535770300668","34.5351131449548","30.68208367743401","39.464940990489424"
"7838","35.038064398085076","34.11983062380109","36.28660261442059","31.64878656840939","29.78827980547939","34.77000148015078","27.592192400599515","26.138757031286413","28.78517824882115","34.53076105642862","30.681283977751608","39.45631794010466"
"7839","35.039117850803606","34.112465145754456","36.2961048400858","31.648021966097552","29.78929095276942","34.750432073527875","27.588588608124933","26.129978125439322","28.785841916195864","34.52641294730576","30.680486246605106","39.44769919373863"
"7840","35.0402268677073","34.10532535797654","36.305621390237214","31.64718989156264","29.790337920178708","34.73112403252305","27.585039294564858","26.1213130995912","28.786524650691053","34.52206775209764","30.679688494716054","39.439083206632574"
"7841","35.04139254044537","34.09841319220826","36.315152253613434","31.64817823261085","29.79141558205673","34.712074276625096","27.581544746692146","26.112758561055337","28.787226450950104","34.51772686555657","30.678894701050183","39.43047307643227"
"7842","35.042614862148376","34.09172341593704","36.3247024597458","31.65107131182571","29.792528032419472","34.693284990578505","27.578104341281296","26.104316956578874","28.787948375660388","34.513388692114766","30.67809989207743","39.42186725871902"
"7843","35.043894276845116","34.08525795076682","36.33426359426458","31.655818109587262","29.79367219447833","34.674754837588615","27.574718100133538","26.095981379143897","28.788688303199052","34.509053603387386","30.677308046892026","39.41326575631769"
"7844","35.04523184528179","34.07901692436638","36.34384068668823","31.662269454743","29.7948470403231","34.65649127790222","27.571385064888442","26.087755439798165","28.78944411212478","34.50472241173951","30.676515186448004","39.40466392525763"
"7845","35.04662650021877","34.07299329484148","36.35343372440474","31.67022331776343","29.796055638970486","34.63849120908974","27.568104926179338","26.07963456161124","28.79022216117555","34.50039507739066","30.675726284889635","39.39607106094544"
"7846","35.04807865245017","34.06719076073231","36.36304101630012","31.679542908220746","29.797294913795238","34.620760331027356","27.564878267562072","26.07162001328624","28.791016088736345","34.49607082033587","30.674934378431747","39.38748097081816"
"7847","35.04958800241061","34.06160585122291","36.372662551079316","31.690133208084283","29.798566909228203","34.60329552981099","27.561702874947457","26.063707209376293","28.791828013371475","34.491750814783664","30.674147426008435","39.378895206637175"
"7848","35.05115520252751","34.05623688119127","36.38230167265397","31.701851088013434","29.799871621079387","34.5860989732508","27.55858032979118","26.055896242576388","28.79265793355845","34.48743369788536","30.673359458473897","39.37031532151635"
"7849","35.05277963074306","34.05108395278152","36.391953335567536","31.714487614697685","29.801206996975182","34.569174592854395","27.55550898554921","26.048189547662187","28.79350478786405","34.48312030296746","30.672574455537127","39.36173511681427"
"7850","35.05446063028629","34.04614537136968","36.40161752984422","31.727751584733493","29.802575080776368","34.55252102212478","27.552488818847905","26.04058252951655","28.794368574794166","34.47880940212407","30.671788437537046","39.35316234711958"
"7851","35.056198843131355","34.04141943727799","36.41129927431525","31.741361619448526","29.80397279614907","34.53614572195521","27.54951967776619","26.03307644777961","28.79525035263791","34.47450338412669","30.671005384386447","39.344593914698116"
"7852","35.05799327871729","34.03690623908297","36.42099687916127","31.755108123982676","29.805402186713046","34.52004201592533","27.546600938825954","26.02566669940345","28.79614588062307","34.47019947641133","30.67022231124342","39.33602827074929"
"7853","35.05984361016663","34.03260227455616","36.43070865633998","31.768823818626892","29.806862224067316","34.50421735998369","27.54373173885681","26.01835688546706","28.797060456198803","34.46590043853475","30.669442203251656","39.32746852104058"
"7854","35.06175054696797","34.02850403579421","36.44043124466113","31.782320670301782","29.80835392750139","34.488666829096736","27.54091149359386","26.01114357047283","28.79798877899017","34.46160411186638","30.668662075416556","39.318911564800786"
"7855","35.06371304952559","34.02461518484173","36.450171333402196","31.79538768469816","29.809877292261493","34.47339610572912","27.53814042037671","26.00402683472492","28.798934026699996","34.457312069811884","30.667882922835577","39.31036050915045"
"7856","35.06573151981026","34.02093041136129","36.459922212401594","31.80784414350315","29.81143231349395","34.458405561882685","27.535419055589426","25.997007931427778","28.799895138019817","34.45302283273441","30.66710673583139","39.30181225196953"
"7857","35.067804187730346","34.017447987439105","36.469688893762346","31.819585917161714","29.813016938979963","34.443690247294384","27.532744557564165","25.990085765642807","28.800869992149327","34.44873815844662","30.666328538882635","39.29327145505481"
"7858","35.0699342248741","34.014169769629646","36.47947136479211","31.83057040696563","29.814631163999202","34.429254060409875","27.530118464033468","25.983256891157332","28.80186176640214","34.44445612582436","30.66555430288396","39.28473190862848"
"7859","35.07211993181887","34.011094022415136","36.489266267415886","31.840768690193112","29.816276007264996","34.41509557898885","27.52754018166292","25.976523731174076","28.802867280432668","34.44017733254067","30.664779052137426","39.2761982755022"
"7860","35.07436021561949","34.0082154165771","36.49907526386371","31.850138848073023","29.817951463710372","34.40121337170119","27.525007955250288","25.969885185026087","28.803890770782274","34.43590230079392","30.66400577224052","39.26766589652277"
"7861","35.07665583477189","34.00553220732069","36.508900014564084","31.858637710235865","29.819656504770474","34.387605998223584","27.522522537120345","25.963340149878274","28.804925878793934","34.4316321118063","30.66323247284268","39.25914254587713"
"7862","35.07900787107085","34.003049825874996","36.51873716412576","31.866247818676136","29.821392148715994","34.37426845812504","27.52008261886393","25.956889872169537","28.80597472205202","34.42736494398311","30.66246413031687","39.250622009402605"
"7863","35.08141494507165","34.00076113578194","36.52858670253169","31.872973495992632","29.823157366919272","34.36120461818095","27.51768930098985","25.950532070577932","28.807039417814725","34.42309921094385","30.661694773237624","39.24210273358354"
"7864","35.083877025023064","33.998664380935615","36.53845196063576","31.87883119584859","29.824955223798117","34.3484076829125","27.515339830470083","25.944267989363397","28.808114667626636","34.41884012311995","30.660926392178084","39.233592497672674"
"7865","35.08639313392469","33.99675780152609","36.54832791575423","31.883849999400177","29.826779574489034","34.33588150592704","27.51303656735439","25.93809769642668","28.80920788540315","34.41458356757566","30.660157991861972","39.22508663948366"
"7866","35.088965641946785","33.99258701069525","36.55822290688341","31.888065643895516","29.82863655271139","34.32361571430267","27.51077763049966","25.932020081886094","28.81031165428773","34.41033006262006","30.65939156303701","39.216582049143284"
"7867","35.09159086304696","33.97744182151409","36.5681218968448","31.89152381457051","29.830520014180212","34.31160880844029","27.508562580249027","25.926035210919014","28.811430209939033","34.40608018086235","30.658628101250407","39.2080833975717"
"7868","35.09427482529897","33.96235457562259","36.57805491770305","31.894282307956967","29.83243302277898","34.299861060214226","27.506391459657095","25.920141970398717","28.812561432282664","34.40183449537055","30.657864620451594","39.19959224566708"
"7869","35.09700180774608","33.9473217544017","36.58794687387245","31.89640503517851","29.83437557282392","34.288369175890935","27.504264069206926","25.914341600471687","28.81370637896084","34.39759222745769","30.657102116088044","39.19110236881342"
