"Step","mlp-pre-ra-eps-1e-8 - test/accuracy","mlp-pre-ra-eps-1e-8 - test/accuracy__MIN","mlp-pre-ra-eps-1e-8 - test/accuracy__MAX","attn-pre-ra-eps-1e-8 - test/accuracy","attn-pre-ra-eps-1e-8 - test/accuracy__MIN","attn-pre-ra-eps-1e-8 - test/accuracy__MAX","pre-ra-eps-1e-8 - test/accuracy","pre-ra-eps-1e-8 - test/accuracy__MIN","pre-ra-eps-1e-8 - test/accuracy__MAX","none-ra-eps-1e-8 - test/accuracy","none-ra-eps-1e-8 - test/accuracy__MIN","none-ra-eps-1e-8 - test/accuracy__MAX"
"5966","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21033789217472076","0.21033789217472076","0.21033789217472076"
"5967","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21033789217472076","0.21033789217472076","0.21033789217472076"
"5968","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21033789217472076","0.21033789217472076","0.21033789217472076"
"5969","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21033789217472076","0.21033789217472076","0.21033789217472076"
"5970","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21033789217472076","0.21033789217472076","0.21033789217472076"
"5971","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21033789217472076","0.21033789217472076","0.21033789217472076"
"5972","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21033789217472076","0.21033789217472076","0.21033789217472076"
"5973","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21044977009296417","0.21044977009296417","0.21044977009296417"
"5974","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21044977009296417","0.21044977009296417","0.21044977009296417"
"5975","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21044977009296417","0.21044977009296417","0.21044977009296417"
"5976","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21044977009296417","0.21044977009296417","0.21044977009296417"
"5977","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21044977009296417","0.21044977009296417","0.21044977009296417"
"5978","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21056164801120758","0.21056164801120758","0.21056164801120758"
"5979","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21056164801120758","0.21056164801120758","0.21056164801120758"
"5980","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.210673525929451","0.210673525929451","0.210673525929451"
"5981","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.210673525929451","0.210673525929451","0.210673525929451"
"5982","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21056164801120758","0.21056164801120758","0.21056164801120758"
"5983","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21056164801120758","0.21056164801120758","0.21056164801120758"
"5984","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.210673525929451","0.210673525929451","0.210673525929451"
"5985","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.210673525929451","0.210673525929451","0.210673525929451"
"5986","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.210673525929451","0.210673525929451","0.210673525929451"
"5987","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.2107854187488556","0.2107854187488556","0.2107854187488556"
"5988","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.210897296667099","0.210897296667099","0.210897296667099"
"5989","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.210897296667099","0.210897296667099","0.210897296667099"
"5990","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.2110091745853424","0.2110091745853424","0.2110091745853424"
"5991","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21112105250358582","0.21112105250358582","0.21112105250358582"
"5992","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21134482324123383","0.21134482324123383","0.21134482324123383"
"5993","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21168047189712524","0.21168047189712524","0.21168047189712524"
"5994","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21179234981536865","0.21179234981536865","0.21179234981536865"
"5995","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21179234981536865","0.21179234981536865","0.21179234981536865"
"5996","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21179234981536865","0.21179234981536865","0.21179234981536865"
"5997","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21190422773361206","0.21190422773361206","0.21190422773361206"
"5998","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21190422773361206","0.21190422773361206","0.21190422773361206"
"5999","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21190422773361206","0.21190422773361206","0.21190422773361206"
"6000","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21223987638950348","0.21223987638950348","0.21223987638950348"
"6001","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21223987638950348","0.21223987638950348","0.21223987638950348"
"6002","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21223987638950348","0.21223987638950348","0.21223987638950348"
"6003","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21223987638950348","0.21223987638950348","0.21223987638950348"
"6004","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.2123517543077469","0.2123517543077469","0.2123517543077469"
"6005","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.2124636471271515","0.2124636471271515","0.2124636471271515"
"6006","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.2124636471271515","0.2124636471271515","0.2124636471271515"
"6007","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.2124636471271515","0.2124636471271515","0.2124636471271515"
"6008","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.2124636471271515","0.2124636471271515","0.2124636471271515"
"6009","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.2125755250453949","0.2125755250453949","0.2125755250453949"
"6010","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.2126874029636383","0.2126874029636383","0.2126874029636383"
"6011","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21291117370128632","0.21291117370128632","0.21291117370128632"
"6012","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21291117370128632","0.21291117370128632","0.21291117370128632"
"6013","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21302305161952972","0.21302305161952972","0.21302305161952972"
"6014","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21302305161952972","0.21302305161952972","0.21302305161952972"
"6015","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21291117370128632","0.21291117370128632","0.21291117370128632"
"6016","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21291117370128632","0.21291117370128632","0.21291117370128632"
"6017","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21291117370128632","0.21291117370128632","0.21291117370128632"
"6018","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21302305161952972","0.21302305161952972","0.21302305161952972"
"6019","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21302305161952972","0.21302305161952972","0.21302305161952972"
"6020","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21313492953777313","0.21313492953777313","0.21313492953777313"
"6021","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21313492953777313","0.21313492953777313","0.21313492953777313"
"6022","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21324680745601654","0.21324680745601654","0.21324680745601654"
"6023","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21324680745601654","0.21324680745601654","0.21324680745601654"
"6024","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21313492953777313","0.21313492953777313","0.21313492953777313"
"6025","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21324680745601654","0.21324680745601654","0.21324680745601654"
"6026","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21347057819366455","0.21347057819366455","0.21347057819366455"
"6027","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21347057819366455","0.21347057819366455","0.21347057819366455"
"6028","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21347057819366455","0.21347057819366455","0.21347057819366455"
"6029","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21347057819366455","0.21347057819366455","0.21347057819366455"
"6030","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21335870027542114","0.21335870027542114","0.21335870027542114"
"6031","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21335870027542114","0.21335870027542114","0.21335870027542114"
"6032","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21335870027542114","0.21335870027542114","0.21335870027542114"
"6033","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21358245611190796","0.21358245611190796","0.21358245611190796"
"6034","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21369434893131256","0.21369434893131256","0.21369434893131256"
"6035","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21369434893131256","0.21369434893131256","0.21369434893131256"
"6036","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21347057819366455","0.21347057819366455","0.21347057819366455"
"6037","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21347057819366455","0.21347057819366455","0.21347057819366455"
"6038","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21347057819366455","0.21347057819366455","0.21347057819366455"
"6039","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21347057819366455","0.21347057819366455","0.21347057819366455"
"6040","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21347057819366455","0.21347057819366455","0.21347057819366455"
"6041","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21347057819366455","0.21347057819366455","0.21347057819366455"
"6042","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21358245611190796","0.21358245611190796","0.21358245611190796"
"6043","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21391810476779938","0.21391810476779938","0.21391810476779938"
"6044","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21391810476779938","0.21391810476779938","0.21391810476779938"
"6045","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21402998268604279","0.21402998268604279","0.21402998268604279"
"6046","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.2141418755054474","0.2141418755054474","0.2141418755054474"
"6047","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.2142537534236908","0.2142537534236908","0.2142537534236908"
"6048","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.2142537534236908","0.2142537534236908","0.2142537534236908"
"6049","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.2143656313419342","0.2143656313419342","0.2143656313419342"
"6050","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.2143656313419342","0.2143656313419342","0.2143656313419342"
"6051","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.2143656313419342","0.2143656313419342","0.2143656313419342"
"6052","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.2143656313419342","0.2143656313419342","0.2143656313419342"
"6053","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.2143656313419342","0.2143656313419342","0.2143656313419342"
"6054","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.2143656313419342","0.2143656313419342","0.2143656313419342"
"6055","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.2143656313419342","0.2143656313419342","0.2143656313419342"
"6056","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.2143656313419342","0.2143656313419342","0.2143656313419342"
"6057","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.2143656313419342","0.2143656313419342","0.2143656313419342"
"6058","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.2144775092601776","0.2144775092601776","0.2144775092601776"
"6059","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.2144775092601776","0.2144775092601776","0.2144775092601776"
"6060","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.2144775092601776","0.2144775092601776","0.2144775092601776"
"6061","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.2144775092601776","0.2144775092601776","0.2144775092601776"
"6062","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21458940207958221","0.21458940207958221","0.21458940207958221"
"6063","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21458940207958221","0.21458940207958221","0.21458940207958221"
"6064","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21458940207958221","0.21458940207958221","0.21458940207958221"
"6065","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21470127999782562","0.21470127999782562","0.21470127999782562"
"6066","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21481315791606903","0.21481315791606903","0.21481315791606903"
"6067","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21481315791606903","0.21481315791606903","0.21481315791606903"
"6068","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21481315791606903","0.21481315791606903","0.21481315791606903"
"6069","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21492503583431244","0.21492503583431244","0.21492503583431244"
"6070","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21492503583431244","0.21492503583431244","0.21492503583431244"
"6071","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21503692865371704","0.21503692865371704","0.21503692865371704"
"6072","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21526068449020386","0.21526068449020386","0.21526068449020386"
"6073","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21537257730960846","0.21537257730960846","0.21537257730960846"
"6074","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21559633314609528","0.21559633314609528","0.21559633314609528"
"6075","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21559633314609528","0.21559633314609528","0.21559633314609528"
"6076","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21570821106433868","0.21570821106433868","0.21570821106433868"
"6077","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.2158201038837433","0.2158201038837433","0.2158201038837433"
"6078","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.2159319818019867","0.2159319818019867","0.2159319818019867"
"6079","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.2161557376384735","0.2161557376384735","0.2161557376384735"
"6080","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.2161557376384735","0.2161557376384735","0.2161557376384735"
"6081","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.2162676304578781","0.2162676304578781","0.2162676304578781"
"6082","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21637950837612152","0.21637950837612152","0.21637950837612152"
"6083","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21637950837612152","0.21637950837612152","0.21637950837612152"
"6084","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21637950837612152","0.21637950837612152","0.21637950837612152"
"6085","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21637950837612152","0.21637950837612152","0.21637950837612152"
"6086","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21637950837612152","0.21637950837612152","0.21637950837612152"
"6087","1","1","1","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21637950837612152","0.21637950837612152","0.21637950837612152"
"6088","0.9997762441635132","0.9997762441635132","0.9997762441635132","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.2162676304578781","0.2162676304578781","0.2162676304578781"
"6089","0.33564555644989014","0.33564555644989014","0.33564555644989014","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21649138629436493","0.21649138629436493","0.21649138629436493"
"6090","0.3551129996776581","0.3551129996776581","0.3551129996776581","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21637950837612152","0.21637950837612152","0.21637950837612152"
"6091","0.29827702045440674","0.29827702045440674","0.29827702045440674","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21637950837612152","0.21637950837612152","0.21637950837612152"
"6092","0.7470351457595825","0.7470351457595825","0.7470351457595825","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21660326421260834","0.21660326421260834","0.21660326421260834"
"6093","0.6334750652313232","0.6334750652313232","0.6334750652313232","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21660326421260834","0.21660326421260834","0.21660326421260834"
"6094","0.42257776856422424","0.42257776856422424","0.42257776856422424","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21660326421260834","0.21660326421260834","0.21660326421260834"
"6095","0.36618930101394653","0.36618930101394653","0.36618930101394653","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21671515703201294","0.21671515703201294","0.21671515703201294"
"6096","0.4308570325374603","0.4308570325374603","0.4308570325374603","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21716268360614777","0.21716268360614777","0.21716268360614777"
"6097","0.720407247543335","0.720407247543335","0.720407247543335","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21716268360614777","0.21716268360614777","0.21716268360614777"
"6098","0.9797493815422058","0.9797493815422058","0.9797493815422058","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21727456152439117","0.21727456152439117","0.21727456152439117"
"6099","0.9757216572761536","0.9757216572761536","0.9757216572761536","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21727456152439117","0.21727456152439117","0.21727456152439117"
"6100","0.8774893879890442","0.8774893879890442","0.8774893879890442","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21727456152439117","0.21727456152439117","0.21727456152439117"
"6101","0.7650481462478638","0.7650481462478638","0.7650481462478638","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21727456152439117","0.21727456152439117","0.21727456152439117"
"6102","0.7481539845466614","0.7481539845466614","0.7481539845466614","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21738643944263458","0.21738643944263458","0.21738643944263458"
"6103","0.8037592172622681","0.8037592172622681","0.8037592172622681","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21749833226203918","0.21749833226203918","0.21749833226203918"
"6104","0.892257809638977","0.892257809638977","0.892257809638977","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21749833226203918","0.21749833226203918","0.21749833226203918"
"6105","0.9618483185768127","0.9618483185768127","0.9618483185768127","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21749833226203918","0.21749833226203918","0.21749833226203918"
"6106","0.9860147833824158","0.9860147833824158","0.9860147833824158","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.2176102101802826","0.2176102101802826","0.2176102101802826"
"6107","0.9886999726295471","0.9886999726295471","0.9886999726295471","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.2178339660167694","0.2178339660167694","0.2178339660167694"
"6108","0.9861266613006592","0.9861266613006592","0.9861266613006592","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21805773675441742","0.21805773675441742","0.21805773675441742"
"6109","0.9843365550041199","0.9843365550041199","0.9843365550041199","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21805773675441742","0.21805773675441742","0.21805773675441742"
"6110","0.982658326625824","0.982658326625824","0.982658326625824","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21816961467266083","0.21816961467266083","0.21816961467266083"
"6111","0.9797493815422058","0.9797493815422058","0.9797493815422058","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21839338541030884","0.21839338541030884","0.21839338541030884"
"6112","0.9734840393066406","0.9734840393066406","0.9734840393066406","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21850526332855225","0.21850526332855225","0.21850526332855225"
"6113","0.9676661491394043","0.9676661491394043","0.9676661491394043","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21861714124679565","0.21861714124679565","0.21861714124679565"
"6114","0.9693443775177002","0.9693443775177002","0.9693443775177002","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21861714124679565","0.21861714124679565","0.21861714124679565"
"6115","0.975833535194397","0.975833535194397","0.975833535194397","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21861714124679565","0.21861714124679565","0.21861714124679565"
"6116","0.9848959445953369","0.9848959445953369","0.9848959445953369","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21895278990268707","0.21895278990268707","0.21895278990268707"
"6117","0.9899306297302246","0.9899306297302246","0.9899306297302246","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21895278990268707","0.21895278990268707","0.21895278990268707"
"6118","0.9935108423233032","0.9935108423233032","0.9935108423233032","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21895278990268707","0.21895278990268707","0.21895278990268707"
"6119","0.9944059252738953","0.9944059252738953","0.9944059252738953","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21895278990268707","0.21895278990268707","0.21895278990268707"
"6120","0.9954128861427307","0.9954128861427307","0.9954128861427307","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21895278990268707","0.21895278990268707","0.21895278990268707"
"6121","0.99720299243927","0.99720299243927","0.99720299243927","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21895278990268707","0.21895278990268707","0.21895278990268707"
"6122","0.9973148703575134","0.9973148703575134","0.9973148703575134","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21906466782093048","0.21906466782093048","0.21906466782093048"
"6123","0.9977623820304871","0.9977623820304871","0.9977623820304871","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.2191765457391739","0.2191765457391739","0.2191765457391739"
"6124","0.9979861378669739","0.9979861378669739","0.9979861378669739","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.2191765457391739","0.2191765457391739","0.2191765457391739"
"6125","0.9982098937034607","0.9982098937034607","0.9982098937034607","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.2194003164768219","0.2194003164768219","0.2194003164768219"
"6126","0.9986574053764343","0.9986574053764343","0.9986574053764343","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.2195121943950653","0.2195121943950653","0.2195121943950653"
"6127","0.9988812208175659","0.9988812208175659","0.9988812208175659","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.2195121943950653","0.2195121943950653","0.2195121943950653"
"6128","0.9988812208175659","0.9988812208175659","0.9988812208175659","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.2196240872144699","0.2196240872144699","0.2196240872144699"
"6129","0.9988812208175659","0.9988812208175659","0.9988812208175659","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.2196240872144699","0.2196240872144699","0.2196240872144699"
"6130","0.9991049766540527","0.9991049766540527","0.9991049766540527","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.2196240872144699","0.2196240872144699","0.2196240872144699"
"6131","0.9991049766540527","0.9991049766540527","0.9991049766540527","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21973596513271332","0.21973596513271332","0.21973596513271332"
"6132","0.9988812208175659","0.9988812208175659","0.9988812208175659","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21973596513271332","0.21973596513271332","0.21973596513271332"
"6133","0.9988812208175659","0.9988812208175659","0.9988812208175659","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21995972096920013","0.21995972096920013","0.21995972096920013"
"6134","0.9988812208175659","0.9988812208175659","0.9988812208175659","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.21995972096920013","0.21995972096920013","0.21995972096920013"
"6135","0.9988812208175659","0.9988812208175659","0.9988812208175659","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.22007161378860474","0.22007161378860474","0.22007161378860474"
"6136","0.9988812208175659","0.9988812208175659","0.9988812208175659","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.22007161378860474","0.22007161378860474","0.22007161378860474"
"6137","0.9988812208175659","0.9988812208175659","0.9988812208175659","0.9997762441635132","0.9997762441635132","0.9997762441635132","1","1","1","0.22018349170684814","0.22018349170684814","0.22018349170684814"
"6138","0.9988812208175659","0.9988812208175659","0.9988812208175659","0.9998881220817566","0.9998881220817566","0.9998881220817566","1","1","1","0.22029536962509155","0.22029536962509155","0.22029536962509155"
"6139","0.9988812208175659","0.9988812208175659","0.9988812208175659","0.9998881220817566","0.9998881220817566","0.9998881220817566","1","1","1","0.22029536962509155","0.22029536962509155","0.22029536962509155"
"6140","0.9988812208175659","0.9988812208175659","0.9988812208175659","0.9998881220817566","0.9998881220817566","0.9998881220817566","1","1","1","0.22051914036273956","0.22051914036273956","0.22051914036273956"
"6141","0.9991049766540527","0.9991049766540527","0.9991049766540527","0.9998881220817566","0.9998881220817566","0.9998881220817566","1","1","1","0.22063101828098297","0.22063101828098297","0.22063101828098297"
