"Step","model.ln_type: pre-v - test/loss","model.ln_type: pre-v - test/loss__MIN","model.ln_type: pre-v - test/loss__MAX","model.ln_type: mlp-pre - test/loss","model.ln_type: mlp-pre - test/loss__MIN","model.ln_type: mlp-pre - test/loss__MAX","model.ln_type: attn-pre-v - test/loss","model.ln_type: attn-pre-v - test/loss__MIN","model.ln_type: attn-pre-v - test/loss__MAX","model.ln_type: attn-pre-qk - test/loss","model.ln_type: attn-pre-qk - test/loss__MIN","model.ln_type: attn-pre-qk - test/loss__MAX","model.ln_type: attn-pre - test/loss","model.ln_type: attn-pre - test/loss__MIN","model.ln_type: attn-pre - test/loss__MAX","model.ln_type: off - test/loss","model.ln_type: off - test/loss__MIN","model.ln_type: off - test/loss__MAX"
"89","6.628419948041612","6.264601210894894","6.773414655845858","6.618871835794145","6.3210648889869265","6.73072730733977","12.347797662897085","12.166743190424096","12.490573881038967","7.422008034304655","7.275853974285131","7.5738182225503365","13.599898328869418","13.337327858007438","13.795899981884578","6.740235968111527","6.70130667311208","6.7981467504090585"
"90","6.645243968670314","6.2634974516091475","6.798272305554539","6.645146975852258","6.356133419642458","6.7506465697393185","12.531465668840953","12.355585627488361","12.66905224661857","7.473729012747642","7.331527607729568","7.623301138173215","13.700863298638737","13.432809123213937","13.896497927432035","6.785439380190271","6.7414440304134","6.849337046113126"
"91","6.661540754774428","6.26165971935369","6.822721110866706","6.65702708978274","6.322302523960556","6.786475454932107","12.706864497445348","12.539288394511514","12.839225848013392","7.524563039658706","7.38352836260975","7.67331418049712","13.792775496709245","13.520647956888597","13.988986898032886","6.829896490315958","6.784798051481244","6.900684403458956"
"92","6.677171252882195","6.258817848387073","6.8457769910879325","6.677646624961065","6.327982032389819","6.801833180841768","12.873357504060229","12.71853251631726","12.996822177377245","7.5757057453738","7.431657141654651","7.725422518353416","13.877072752521295","13.600441905164965","14.073235191871795","6.876132451744752","6.826827843182981","6.9507844530876515"
"93","6.691872483995551","6.254946138804303","6.867818824467771","6.701799770727166","6.337818352312254","6.834359601648654","13.029984770027843","12.883715722879682","13.14627205290909","7.629219872267507","7.487802223290896","7.778206535225891","13.95419383546719","13.672653247939966","14.149423227895678","6.922718113086115","6.869559529609616","7.003264617957517"
"94","6.705510041798645","6.25019901302234","6.889121129329317","6.714066885915386","6.311484558866772","6.861960024102356","13.17731202440043","13.039158177446602","13.288411843754126","7.681902423734895","7.537195205881044","7.828765332342125","14.02356247603728","13.737612179003067","14.218922857758358","6.970276280687441","6.914228152273624","7.059428208640788"
"95","6.718163519860982","6.244775604123083","6.909177785340493","6.739849714442779","6.323062670615435","6.886522708166111","13.316130492968133","13.189151552227333","13.421422630668927","7.73508271289936","7.588242501813427","7.8872197505833945","14.08549023428371","13.795439925291959","14.282784870545358","7.015634141168893","6.959569025528876","7.104252717275532"
"96","6.729885089048437","6.2383684289354155","6.927516014769695","6.75701954025021","6.31244333398865","6.916948343731526","13.44561402356751","13.329591438310695","13.545445160668859","7.789472740105961","7.635917145754242","7.938363549138674","14.14100408713676","13.846819283496819","14.340229538981017","7.064777598810236","7.00459765400834","7.160352894514245"
"97","6.740556366650137","6.230825812186754","6.944633226936283","6.778091391212878","6.300494926480339","6.945297328495872","13.564882278658803","13.459682100132886","13.659227958565667","7.84598310257797","7.696260207386423","7.997876928271316","14.190700505259736","13.891896599657192","14.391252767864547","7.1118554307561395","7.050820396458103","7.208045204389441"
"98","6.750028461939275","6.2223790440800695","6.960749170554706","6.798536464533994","6.3124128202465695","6.976718864190286","13.674319200900579","13.581542202684107","13.7619086264737","7.899937241739006","7.745334027206719","8.05703179436882","14.234509802664192","13.930533588100202","14.436384891124002","7.159480897342692","7.097562930996127","7.256065003495858"
"99","6.758288068973118","6.213311795052482","6.975495081314444","6.821758231599259","6.293931293581279","6.999555626328126","13.77461105380325","13.686324816885636","13.855542022331571","7.958478226242167","7.8043522164312975","8.116679932735991","14.272433374637888","13.963393465079903","14.47578223379379","7.210296334274462","7.144280693843219","7.311035783262918"
"100","6.765496980179475","6.2037306504118455","6.9885087913947235","6.83850215379957","6.292693755676758","7.031138154571839","13.866168514438712","13.772237342789413","13.942015224241352","8.016407513915118","7.865223133880672","8.178341413952303","14.30534776494386","13.99151218540834","14.509669263925637","7.259176969550646","7.192658617780574","7.361415449834916"
"101","6.771611447848207","6.193425454694372","7.0000056554215195","6.8649902701620915","6.303652387977679","7.06239098136049","13.949489341078337","13.84956693790281","14.021141742190181","8.072190493403118","7.912835101073463","8.234497215023616","14.333426937342205","14.015289751945463","14.538655324553911","7.309693492245368","7.2411520953979975","7.412732095190696"
"102","6.776564599155766","6.1822004194575575","7.010415056249825","6.885627226628071","6.288434040307789","7.0863129507326805","14.025043915396665","13.917666057892376","14.092474319084987","8.13421111393693","7.977881038002581","8.30103805887572","14.356774637956212","14.034935560298527","14.563153889775451","7.362229142169349","7.289765709504688","7.467990331096016"
"103","6.780333940576457","6.1701924091735805","7.019684152398059","6.905973527606179","6.291411298214954","7.117758242684595","14.09289437036799","13.977027038467092","14.15877188524013","8.191383325142171","8.032413861761913","8.357251705160458","14.375734388015996","14.050502863470602","14.58380239769095","7.413870551544977","7.340362126014165","7.5227100261681965"
"104","6.783018262066814","6.157672061007448","7.027501199137105","6.930639384957205","6.303878854530062","7.143603891283446","14.152942188989623","14.028654871227548","14.218265438124346","8.249528492858762","8.090407242521628","8.418160065107891","14.390902542475493","14.061717505728323","14.600810136722256","7.467447167599973","7.391578393629868","7.5795412774041"
"105","6.784688848416198","6.1447894636067275","7.033688159343324","6.952255532378578","6.296098394584659","7.17291135649903","14.205448256614568","14.073376414195497","14.270173059825167","8.311122295896416","8.152861701002514","8.47892697218214","14.402448358286097","14.068997076500143","14.613169487403495","7.5208261655795905","7.442666371601348","7.6368205821304604"
"106","6.785330298476654","6.131513980122166","7.038483606337151","6.974182306415571","6.299563890082587","7.200188717724304","14.251043737097769","14.111861224197643","14.315239951542138","8.37237029036957","8.213630343944542","8.538290796466681","14.410545133353406","14.073445843820847","14.62121141626558","7.575816292098226","7.495169367717822","7.696087598072259"
"107","6.784945334516617","6.117684329919201","7.042281086265732","6.99829088321475","6.31528433499502","7.223925258233368","14.290390375611278","14.14483495193547","14.354418026571873","8.431480382891177","8.272848668344219","8.607354770687122","14.415948448878941","14.075370208045832","14.62644138496069","7.631908768381692","7.5487888422228435","7.758311764554145"
"108","6.783588788320621","6.103196700932128","7.045174069827443","7.019063686157","6.31617953542965","7.254244136002809","14.324026703602403","14.172891713194868","14.388045963682062","8.493764124121716","8.334861064653246","8.662677816146966","14.418684007498351","14.0742260443727","14.629795887109976","7.6888582167548805","7.602392281773274","7.818896133599641"
"109","6.781328780079585","6.088148318082023","7.046974066843301","7.039217744746407","6.317256991966034","7.284157551261421","14.35242296512448","14.196168338537577","14.416230377305007","8.559624848775055","8.39731000508511","8.733596264776287","14.41836943424577","14.069876620573075","14.63101494700412","7.746772597195351","7.6579067638939655","7.883021633832399"
"110","6.778193555700026","6.072735306227822","7.04746998516096","7.062874302797875","6.331836141825749","7.308826080231519","14.375997256759627","14.214446404077506","14.43944569568472","8.620215714291323","8.46525530106855","8.794342964963665","14.415275289325297","14.063174258184342","14.62967576843492","7.806136001239814","7.714546937127012","7.9500645102984455"
"111","6.774171452988661","6.057078724435477","7.046680693074274","7.083425135784988","6.34212261931869","7.333731689089927","14.395049672571895","14.227632006968756","14.45835678702129","8.685422902799294","8.52132987993131","8.864044116776745","14.410253148099253","14.054792880218573","14.626052456956808","7.866352377344304","7.771473432452722","8.015136281766372"
"112","6.769285667101849","6.041173691797841","7.044885039201462","7.100063623843658","6.344547714073849","7.359345825015116","14.409750867053697","14.236063611858139","14.473301036466616","8.753287091859477","8.593016430254522","8.93133592259934","14.403610383696488","14.045091454094386","14.620772265282753","7.9269937348817265","7.83135606942036","8.08363972706455"
"113","6.763628572743653","6.024926783054495","7.042336349757936","7.119685540600062","6.353020417625394","7.38273523728888","14.420238798299431","14.240368402069546","14.484268067105075","8.81492690117849","8.64672872044529","8.99681463677857","14.395199171042146","14.034266939321874","14.613977905390076","7.989637554880079","7.8920483370266945","8.15576234091381"
"114","6.757284353251391","6.0082393131856575","7.0390482016134746","7.140030825019522","6.366609707610651","7.405141843545012","14.426732770798768","14.241139936145895","14.491312532755762","8.88712568736671","8.711172812673551","9.076298567849987","14.3853284620432","14.0226947440997","14.605728506711355","8.053546668038246","7.954192651620218","8.225542859658734"
"115","6.750276252625861","5.9911078972711","7.034871054489653","7.155235652237882","6.374232680012323","7.426122756605001","14.429562188381908","14.23880848030849","14.494763359319817","8.950610066607352","8.772731788106242","9.13449309873257","14.374330491951673","14.010582033861372","14.596329147173758","8.118093426456852","8.016141950475857","8.299665450998546"
"116","6.742591441998893","5.9736454835778545","7.0296846716528245","7.1689245647282736","6.3785643905557645","7.44434447205937","14.429113757393443","14.233726081018606","14.496833317221595","9.020869382004621","8.82811706727094","9.217225783941897","14.36203045016791","13.997157088262968","14.586198715256803","8.185617003566279","8.081548443408884","8.37589407489709"
"117","6.734230223751219","5.955992934229094","7.023554599795543","7.184711088066474","6.387673868557312","7.461688670346035","14.425767566478516","14.226228587582442","14.499294481885078","9.092904397220924","8.894002873958337","9.286456637764918","14.348894342526961","13.982405772570868","14.575283866550748","8.254667021788928","8.146230310940144","8.453108413491018"
"118","6.725256118500897","5.938226419652805","7.016718486145781","7.199492249896698","6.398856918208196","7.479441045986428","14.41986295812006","14.216560572723607","14.499085829237101","9.162100650265662","8.95439321992746","9.36461151139731","14.334960146171293","13.96667990988929","14.563189978905774","8.323478338488782","8.214365684132538","8.527285387995088"
"119","6.715772792478788","5.920333986890988","7.0093810064817","7.210839212172258","6.405297273073578","7.495108789065981","14.411688770837188","14.204795141045503","14.496590302004128","9.232754214324421","9.017223375451636","9.440106037240843","14.320108858065572","13.950196884843733","14.54989509710789","8.395925459471702","8.285408260583699","8.607782015452761"
"120","6.705843005863903","5.902244230894473","7.001557726935179","7.22042722732281","6.408740146921042","7.507406732144369","14.401477443668204","14.19090877097575","14.492080696982464","9.307495517907329","9.080536915457936","9.5203258796658","14.304714882665191","13.933099513894751","14.535899466280382","8.469799661263176","8.355743600624233","8.684264263144131"
"121","6.695462405533938","5.883880430107385","6.993127316559407","7.229922420420505","6.414501534317479","7.518722391084316","14.389395910375944","14.174954096164724","14.485655404665383","9.378707148535849","9.144730799269366","9.597086609545732","14.288956408062939","13.915664150550146","14.521667807828045","8.54383531470896","8.429686229389755","8.76204174939969"
