"Step","model.ln_type: attn-pre-v - train/loss","model.ln_type: attn-pre-v - train/loss__MIN","model.ln_type: attn-pre-v - train/loss__MAX","model.ln_type: attn-pre-v - train/spec_loss","model.ln_type: attn-pre-v - train/spec_loss__MIN","model.ln_type: attn-pre-v - train/spec_loss__MAX"
"9553","5.634737277659952e-7","4.287167953975768e-8","0.0000022787908164900728","5.1817316120718395","4.962331251457485","5.507714714320875"
"9554","5.577513420007563e-7","4.287069188535497e-8","0.0000022534807158081094","5.18170284643647","4.962293759740158","5.507732438132711"
"9555","5.520926862345732e-7","4.286970067823859e-8","0.0000022284725673671346","5.181670313615831","4.962257388596572","5.507747059298407"
"9556","5.465105147095528e-7","4.2868727234690596e-8","0.0000022037647795514204","5.181641783041657","4.962219583085978","5.507758602315804"
"9557","5.409901447706034e-7","4.286775734385628e-8","0.0000021793500764033524","5.181607350419158","4.9621841085984775","5.507767056220061"
"9558","5.355284713459696e-7","4.286682298015876e-8","0.00000215522800317558","5.181571380650529","4.9621448357231195","5.507772386320731"
"9559","5.301351961861656e-7","4.28659276963117e-8","0.0000021313937850209186","5.181537659832701","4.962112170076495","5.507774631149854"
"9560","5.248079801845051e-7","4.286524202257169e-8","0.0000021078433292132104","5.181496547055348","4.962068311676047","5.507773784252854"
"9561","5.19539593568652e-7","4.286518517915283e-8","0.0000020845761810051044","5.181459972149748","4.962044337351278","5.507769883151295"
"9562","5.143305251920083e-7","4.286724220037286e-8","0.000002061585746560013","5.181414286042665","4.961984853875018","5.507762840695068"
"9563","5.091880588281583e-7","4.2877172035105104e-8","0.0000020388708890095586","5.181379162209155","4.961988780125125","5.507752733677527"
"9564","5.041115052506484e-7","4.290921040706053e-8","0.000002016427288253908","5.181321775441065","4.961884819145511","5.5077395670279925"
"9565","4.991071413940062e-7","4.3023248963436345e-8","0.000001994252215808956","5.181293382145907","4.9619406850201715","5.507723307262822"
"9566","4.941692083093585e-7","4.317852742019568e-8","0.0000019723422610695707","5.181227471374351","4.9618098015975605","5.507703960178318"
"9567","4.893184168963671e-7","4.346715343217511e-8","0.0000019506951502989978","5.181196215147187","4.961864778014197","5.507681542515409"
"9568","4.844424474015341e-7","4.334154013463376e-8","0.000001929305653902702","5.181150325870766","4.961857544553251","5.507656051693403"
"9569","4.797502825226729e-7","4.385505647519494e-8","0.0000019081726350123063","5.1810698193116265","4.961673761882622","5.50762749646937"
"9570","4.76297173435114e-7","4.66262619625013e-8","0.0000018872929103963543","5.18097361294929","4.961432925366225","5.507595860602445"
"9571","4.751339247377473e-7","4.6625224570107093e-8","0.000001866663637883903","5.1810444696915265","4.962023750679695","5.5075611776781646"
"9572","4.659871862600085e-7","4.530062014396208e-8","0.0000018462807247487945","5.181120406096842","4.9626583441993715","5.507523425436777"
"9573","5.653029361951667e-7","4.6652054663809395e-8","0.0000018261422383147874","5.17836832937599","4.949144704339873","5.507482609943988"
"9574","6.18680026320817e-7","4.668482489478265e-8","0.0000018062441995425615","5.1780570871278595","4.947876014554679","5.5074387368016655"
"9575","5.791270183408415e-7","4.675644049711991e-8","0.0000017865854715637397","5.180230068751468","4.9589712481056525","5.507391830692797"
"9576","5.629697604092598e-7","4.6861007518828046e-8","0.0000017671620753390016","5.182147479412455","4.96889700873223","5.507341858439698"
"9577","5.144717654559372e-7","4.693314181736241e-8","0.0000017479706002632156","5.183581978648105","4.976281911021039","5.507288869940345"
"9578","5.273358169688436e-7","4.687615273724077e-8","0.0000017290105915890308","5.1839185375870676","4.9783110472151435","5.507232879644741"
"9579","5.058962514681298e-7","4.673085385320519e-8","0.0000017102761376008857","5.183683568565938","4.9774139506938395","5.507173820811533"
"9580","4.915641135028182e-7","4.6671186026969735e-8","0.0000016917670109251048","5.182938492466119","4.973966970887429","5.507111723998006"
"9581","4.778357649115606e-7","4.6764249361785915e-8","0.0000016734796872697189","5.1820048737743125","4.969674474906781","5.507046647859611"
"9582","4.7156134428405496e-7","4.67558720629313e-8","0.000001655412006584811","5.18120202392417","4.965933424552018","5.506978539438868"
"9583","4.597748493040399e-7","4.661503893998997e-8","0.0000016375605582652497","5.180697079658727","4.963743633761648","5.506907442701027"
"9584","4.4774888223741983e-7","4.663328567744429e-8","0.0000016199235233216314","5.18054131403632","4.9633433628494705","5.506833304285964"
"9585","4.3725323664034475e-7","4.670848952059714e-8","0.000001602497263775149","5.180690558426994","4.9643832138925745","5.5067562031944295"
"9586","4.276855293028348e-7","4.6636742467853765e-8","0.0000015852797332627233","5.181013034920705","4.966369177915983","5.506676097452482"
"9587","4.2084504556783033e-7","4.656798680002794e-8","0.000001568269567542302","5.181424312994953","4.9688149948621145","5.50659304334032"
"9588","4.160734363267693e-7","4.661690411467134e-8","0.0000015514624465140514","5.181851595094516","4.971278133433768","5.506506974849098"
"9589","4.116843548729321e-7","4.662190988824477e-8","0.0000015348565511885681","5.182202405901473","4.973432970717365","5.506417943194686"
"9590","4.0655883495333e-7","4.656105900835428e-8","0.0000015184501762632863","5.182466705481314","4.975157557290204","5.506325942586647"
"9591","4.00830980140654e-7","4.657011487552154e-8","0.0000015022399111330742","5.182662118772866","4.976492697165997","5.5062309938286305"
"9592","3.951041882999107e-7","4.6595335589927345e-8","0.0000014862235957480152","5.182782983027599","4.977527086966256","5.506133118794468"
"9593","3.8969940092670184e-7","4.65609382160892e-8","0.0000014703996384923812","5.182863042551038","4.978345936832949","5.506032264691576"
"9594","3.847227553421817e-7","4.654750895838333e-8","0.0000014547651971952291","5.182920285216475","4.979021128744418","5.505928520559537"
"9595","3.801542682424497e-7","4.65657983284018e-8","0.0000014393168612514273","5.182946662771217","4.97960996012016","5.505821825842652"
"9596","3.7590639578866103e-7","4.6559378574784205e-8","0.000001424054175913625","5.182970184083221","4.9801563456106255","5.505712231539547"
"9597","3.7187838941576956e-7","4.654796370573422e-8","0.0000014089740716372035","5.182991148521608","4.98069189493745","5.505599730247593"
"9598","3.679682485824287e-7","4.654826213368324e-8","0.0000013940733651907067","5.183005784494701","4.981235777490271","5.505484307441278"
"9599","3.641027774392569e-7","4.655400687170186e-8","0.0000013793512607662706","5.18302779272997","4.981794164450823","5.505365998988211"
"9600","3.60265901377943e-7","4.6560412414464736e-8","0.0000013648050298797898","5.18304713711049","4.98236044921295","5.505244810970643"
"9601","3.564867739669353e-7","4.655607455106292e-8","0.0000013504326261681854","5.183063412783453","4.982917920138212","5.505120733775775"
"9602","3.528073044378743e-7","4.655142404885737e-8","0.0000013362315485210274","5.183072425854921","4.98344349570299","5.504993795506601"
"9603","3.492520029624302e-7","4.656375551803649e-8","0.000001322199750575237","5.183068795071818","4.98391232413283","5.504864002803648"
"9604","3.458160556135681e-7","4.657390206830314e-8","0.000001308335640715086","5.183047571860662","4.984301520888305","5.5047313673782385"
"9605","3.424838467935842e-7","4.657198715563027e-8","0.0000012946359220222803","5.183005088369548","4.9845929144440095","5.504595899676967"
"9606","3.3924488676007056e-7","4.658122065848147e-8","0.0000012810991165679297","5.1829395383282435","4.984774872753139","5.504457611369564"
"9607","3.360912607774935e-7","4.6613344295565184e-8","0.0000012677238601099816","5.1828513090290445","4.984843147927935","5.504316477413833"
"9608","3.330165569082055e-7","4.666205555281522e-8","0.0000012545073104774929","5.182736179302656","4.984801142197606","5.50417254910091"
"9609","3.3002246411228955e-7","4.674468101484308e-8","0.0000012414481034284108","5.182605390782609","4.98465938809314","5.5040258204514805"
"9610","3.271064329624096e-7","4.6856069246814513e-8","0.0000012285429420444416","5.182452496893282","4.98443427237322","5.503876293212839"
"9611","3.24259645623215e-7","4.6957772781297535e-8","0.0000012157920536992606","5.182288486646387","4.9841465121307795","5.503724007082337"
"9612","3.2145556261298225e-7","4.693096045116363e-8","0.000001203191231979872","5.182115721560992","4.9838190612773685","5.503568937124648"
"9613","3.186665921361964e-7","4.665070107989777e-8","0.000001190739340017899","5.1819338388426095","4.983475103260959","5.50341110568717"
"9614","3.1598153142908815e-7","4.6576733581105145e-8","0.000001178434786197613","5.181755965328454","4.98313623536197","5.503250531499887"
"9615","3.134094271217691e-7","4.6769226713649914e-8","0.0000011662762062769616","5.181579566743565","4.982820894211969","5.503087230368681"
"9616","3.108553308095452e-7","4.676885723142732e-8","0.0000011542608717718394","5.181409418033918","4.982543194013584","5.502921206704446"
"9617","3.0831772193096183e-7","4.6578485068948794e-8","0.0000011423876458138693","5.181248794981118","4.982312231592939","5.502752435018906"
"9618","3.0586724619752204e-7","4.6561510202991485e-8","0.0000011306539136057836","5.181093704453487","4.982131722343004","5.502580979098923"
"9619","3.0349254984685106e-7","4.6668965580920485e-8","0.000001119058538279205","5.180948287420138","4.9820001427893255","5.5024068133864255"
"9620","3.0113104756424034e-7","4.659829144770811e-8","0.0000011075992460973794","5.180810699797556","4.981911246861759","5.502229992615279"
"9621","2.9881076031301744e-7","4.6501828165901316e-8","0.0000010962749001919292","5.180677971799806","4.981854905521071","5.502050462245622"
"9622","2.965647645680747e-7","4.6561805078226826e-8","0.0000010850833405129379","5.180549108178007","4.9818182866601095","5.501868377632517"
"9623","2.943498564889069e-7","4.658214081132428e-8","0.0000010740224070104887","5.180417396008799","4.981787157856816","5.501683492488681"
"9624","2.9214910952646277e-7","4.649860940730832e-8","0.0000010630916449372307","5.180283872057101","4.981747295178809","5.501496223168676"
"9625","2.8999588863598547e-7","4.6500673533955705e-8","0.0000010522884394958965","5.180146025180791","4.981685784646991","5.501305945568981"
"9626","2.8787979786670805e-7","4.655705154732459e-8","0.0000010416108580102446","5.179996326959282","4.9815922109473","5.501113628981019"
"9627","2.8576607817853984e-7","4.651088758578226e-8","0.0000010310586731065996","5.179840397875896","4.981459419199046","5.500917863668433"
"9628","2.836743774992101e-7","4.647702667170961e-8","0.0000010206293836745317","5.17967577128241","4.981284145261929","5.5007208640075085"
"9629","2.816162449903459e-7","4.652667229265717e-8","0.0000010103210570377996","5.179496230445319","4.9810670969211595","5.500519127353999"
"9630","2.7956234873727224e-7","4.652355301004718e-8","0.0000010001324426411884","5.17931344508","4.9808126899445035","5.5003183593922484"
"9631","2.775143329358798e-7","4.648497053949541e-8","9.9006194886897e-7","5.179122020385902","4.9805285773150905","5.5001092467745885"
"9632","2.7548948011713037e-7","4.650297213970589e-8","9.801091209737933e-7","5.178923003421207","4.980224781847977","5.499906623341398"
"9633","2.7347492164153665e-7","4.6523247476670804e-8","9.702712304715533e-7","5.178722944682616","4.979912827945022","5.499688114990301"
"9634","2.7146098133812304e-7","4.6509416762319233e-8","9.605464583728462e-7","5.178524295819551","4.979604630372415","5.49948367092241"
"9635","2.694522443391634e-7","4.6501948958166395e-8","9.509348046776722e-7","5.178321829065943","4.979311559569271","5.499260494848295"
"9636","2.6745158692165206e-7","4.651378304743048e-8","9.414331429979939e-7","5.1781291372152625","4.97904355127586","5.499045483039908"
"9637","2.654569598803391e-7","4.652467566756968e-8","9.320420417679998e-7","5.1779402516730695","4.978808461793736","5.498826450202958"
"9638","2.634646712351696e-7","4.652201468502426e-8","9.227579766957206e-7","5.177754744398344","4.978611619121093","5.498598597768646"
"9639","2.6147364593498425e-7","4.651638363384336e-8","9.135811183114129e-7","5.177581005688785","4.978455777277006","5.498378404106316"
"9640","2.5948555943955397e-7","4.652382656900045e-8","9.045095339388354e-7","5.17741129272307","4.978341084388568","5.49814737446441"
"9641","2.575014264039055e-7","4.653573171253811e-8","8.955421435530297e-7","5.177248029362079","4.978265450545571","5.497917961347675"
"9642","2.5551924736078037e-7","4.653697160961201e-8","8.86676900790917e-7","5.177092976756897","4.978225106241879","5.4976866979227434"
"9643","2.535388205160416e-7","4.6532392161680036e-8","8.779131235314708e-7","5.1769403667264156","4.978215046898323","5.497449446766027"
"9644","2.5156294967132455e-7","4.653680107935543e-8","8.692496749063139e-7","5.176793045404076","4.978229824052276","5.497213586305654"
"9645","2.4959319446793413e-7","4.6545839182954296e-8","8.606850201431371e-7","5.176648547693662","4.978263958642432","5.496973149114334"
"9646","2.4762927921528897e-7","4.654863516861951e-8","8.522175676262123e-7","5.176504719955806","4.978312613331923","5.496730446933539"
"9647","2.4567126857277797e-7","4.6548304766247384e-8","8.438467489213508e-7","5.176363281727167","4.978371841707654","5.496487133218604"
"9648","2.4371990718918824e-7","4.655112206819467e-8","8.355705745088926e-7","5.1762211098287905","4.9784390070316125","5.49623956460119"
"9649","2.4177683997095303e-7","4.65546534655914e-8","8.273888738585811e-7","5.176080174444502","4.978512724981348","5.4959899347117185"
"9650","2.3984384824871083e-7","4.655677798837132e-8","8.192994300770806e-7","5.175939278909803","4.978592908309477","5.495739830210098"
"9651","2.3792239574049744e-7","4.656004648495582e-8","8.113015610433649e-7","5.175797494260519","4.97868050746069","5.495485239234834"
"9652","2.3601343599466417e-7","4.6568949585434893e-8","8.033941867324756e-7","5.175660493170987","4.978777228302346","5.495230052559896"
"9653","2.3411896776792673e-7","4.6587988578039585e-8","7.955760565891978e-7","5.175517079099362","4.9788852038541656","5.494972675206181"
"9654","2.322436444046616e-7","4.6630489691779076e-8","7.878460337451543e-7","5.175387672385357","4.979006611395396","5.494710998079786"
"9655","2.3039539200908621e-7","4.6730775693504256e-8","7.802027539582923e-7","5.175242870422446","4.979143261106142","5.494450239195728"
"9656","2.2858412194182164e-7","4.693716704196049e-8","7.726454214207479e-7","5.175125421479169","4.979296451748357","5.494184855860747"
"9657","2.2678878437432103e-7","4.714218349022303e-8","7.651731266378192e-7","5.174981155063199","4.979466618683616","5.493918187492065"
"9658","2.249496375839044e-7","4.704196499005775e-8","7.577847327411291e-7","5.174869653689681","4.979653320187407","5.493649930865948"
"9659","2.230702691008446e-7","4.6649304863422e-8","7.504789891754626e-7","5.174746557921753","4.979855252369252","5.493377415827345"
"9660","2.2129364793954664e-7","4.6677051557253435e-8","7.432546453856048e-7","5.174609793927874","4.98007038550377","5.493106092304521"
"9661","2.1956919553645094e-7","4.687171539785595e-8","7.361111329373671e-7","5.174505256939872","4.980296055812574","5.492829427703626"
"9662","2.1777908045805817e-7","4.664268260512472e-8","7.290474854926288e-7","5.174380870308757","4.980529304873272","5.492552294762542"
"9663","2.1604025377541802e-7","4.657188767964726e-8","7.220627935566881e-7","5.174247875478416","4.9807672064325645","5.492273343673752"
"9664","2.14363881667623e-7","4.6714138335346433e-8","7.151556928874925e-7","5.174141840561748","4.9810069755200095","5.491990684231783"
"9665","2.126394889501171e-7","4.651715812542534e-8","7.083251603035023e-7","5.174018011844802","4.981246359644603","5.491708637485613"
"9666","2.109789640769577e-7","4.654141960713787e-8","7.015706273705291e-7","5.173881012129522","4.981483714107169","5.491421536194092"
"9667","2.0934554356699664e-7","4.6603801706623926e-8","6.948910140636144e-7","5.17376400343529","4.981718082427488","5.491134941888089"
"9668","2.0768870285792217e-7","4.645193740770992e-8","6.882850129841245e-7","5.173637836294106","4.9819493177587555","5.490844963412967"
"9669","2.0609535269500157e-7","4.651979068626133e-8","6.817522830715461e-7","5.173499386253996","4.982177893121261","5.4905532893371"
"9670","2.045059638078328e-7","4.651049678727759e-8","6.752918011443398e-7","5.1733726170697505","4.982294307237961","5.4902604084559075"
"9671","2.0292214983896883e-7","4.64337581718155e-8","6.689027145512227e-7","5.173243759385485","4.981961209593654","5.489963950733675"
"9672","2.0138292100568833e-7","4.648558515896184e-8","6.625845117014251e-7","5.173104627186929","4.981626655097256","5.489667646250225"
"9673","1.9984586856480747e-7","4.645661277891122e-8","6.563349188581924e-7","5.172971246875745","4.981290580471984","5.489367303759761"
"9674","1.983272795769153e-7","4.642773632212993e-8","6.501547886728076e-7","5.172840355083208","4.980953061568559","5.489066974199854"
"9675","1.9684015555299085e-7","4.646645024308782e-8","6.440422453124484e-7","5.172702445923244","4.98061407011705","5.488763165676255"
"9676","1.9535481641241858e-7","4.642586759473488e-8","6.379963792824128e-7","5.172570057016896","4.980273637583668","5.488458762756928"
"9677","1.9389612049280913e-7","4.643140272264645e-8","6.320172474261199e-7","5.17243828702127","4.9799317651403925","5.488151716737109"
"9678","1.9245732758577104e-7","4.6451386737089706e-8","6.261037697186111e-7","5.172302087498828","4.979588506955601","5.487843253950726"
"9679","1.9102493595823943e-7","4.642065576376808e-8","6.20254581917834e-7","5.172171546420332","4.979243847161746","5.487532733333861"
"9680","1.8961969701081215e-7","4.644426709887739e-8","6.144691155895998e-7","5.172038896210429","4.978897818432993","5.487220692523779"
"9681","1.882245108220104e-7","4.643768747314425e-8","6.08747200203652e-7","5.171902340955094","4.978550423524944","5.486906865876456"
"9682","1.8684567351101578e-7","4.643501938517147e-8","6.030871873008437e-7","5.171771132685852","4.978201687794091","5.48659107249099"
"9683","1.8548650544403244e-7","4.6453610735852635e-8","5.974891337245936e-7","5.171637219714013","4.977851619104722","5.486273735781813"
"9684","1.841360180776519e-7","4.644080675575424e-8","5.919519026065245e-7","5.171498584029456","4.9775002163138815","5.485954511300549"
"9685","1.8280545432958206e-7","4.645430706773368e-8","5.864748118256102e-7","5.171364174274666","4.977147510355672","5.485633987519636"
"9686","1.814883077599916e-7","4.646354767601224e-8","5.810570087305678e-7","5.171228057915238","4.9767935225544555","5.485311238949988"
"9687","1.801817596458477e-7","4.6455770785769346e-8","5.756980385740462e-7","5.171085952131036","4.976438269478979","5.4849874602221895"
"9688","1.7889330905518364e-7","4.647007045832652e-8","5.703968781745061e-7","5.170947859557882","4.976081773956969","5.48466117639249"
"9689","1.7761675792371533e-7","4.6476920090299245e-8","5.651530159411777e-7","5.170807843058841","4.9757240388630475","5.484334354646102"
"9690","1.7635102196322804e-7","4.647193563300789e-8","5.599658265964536e-7","5.170663437081182","4.97536510506199","5.48400454520939"
"9691","1.7510164198597523e-7","4.6483737747848863e-8","5.548350259232393e-7","5.170522356629013","4.975004888586048","5.483674905538804"
"9692","1.7386449471246124e-7","4.649372087328629e-8","5.497590223058069e-7","5.170378471590849","4.974643621738183","5.483341186940881"
"9693","1.7263680902601662e-7","4.648874707413597e-8","5.447375315270619e-7","5.170234770850911","4.974280983417191","5.48300958556112"
"9694","1.7142380599466377e-7","4.649492169050973e-8","5.397705535870045e-7","5.170090089710257","4.973917476826384","5.482670835434537"
"9695","1.702243892509614e-7","4.650733131938978e-8","5.348567810870009e-7","5.169946481409278","4.97355235227386","5.482339138405053"
"9696","1.6903458899264479e-7","4.650534535244333e-8","5.299955319060246e-7","5.169800032672335","4.973186880795145","5.4819923659362635"
"9697","1.6785959289222774e-7","4.6508137785394865e-8","5.251866355138191e-7","5.169658241386924","4.972819003399689","5.481665073250649"
"9698","1.667014188910798e-7","4.652451224274046e-8","5.204293529459392e-7","5.169506635327165","4.972452288280157","5.481303771603066"
"9699","1.6556053026306471e-7","4.653774965390767e-8","5.1572243364717e-7","5.169369212302818","4.972080527972164","5.480984474112221"
"9700","1.6441940218214767e-7","4.656593333152159e-8","5.110659913043492e-7","5.169213898783959","4.971714700986501","5.48061633396831"
"9701","1.632922298711037e-7","4.665401931447377e-8","5.064590595793561e-7","5.1690738477632205","4.9713354461925965","5.480278168617179"
"9702","1.622009797586088e-7","4.683552745632369e-8","5.019016384721908e-7","5.168924462518649","4.970977236127845","5.479940017865232"
"9703","1.6117236611989938e-7","4.717003321275115e-8","4.973924774276384e-7","5.168781265700031","4.970580567003555","5.479569705485491"
"9704","1.6012995516234695e-7","4.73929127053907e-8","4.929312922286044e-7","5.1686355217007725","4.970241269324481","5.479234006871041"
"9705","1.589622549147407e-7","4.697722388868897e-8","4.885175144409004e-7","5.168487592463859","4.969824434145515","5.478885872866808"
"9706","1.5779977076135764e-7","4.65653116066278e-8","4.841505187869188e-7","5.1683493322561525","4.969485462911903","5.478515649526934"
"9707","1.5680018563557497e-7","4.6977913115142655e-8","4.79830191579822e-7","5.168190772258949","4.969089563852811","5.47817580913501"
"9708","1.5568046762837184e-7","4.6776449380558915e-8","4.7555539595123264e-7","5.168046276885495","4.968703005868745","5.477823589472141"
"9709","1.5458589004424538e-7","4.652278917660624e-8","4.7132570557550935e-7","5.167906877856095","4.968354956590773","5.477452027332688"
"9710","1.5361143752556926e-7","4.6770676220830865e-8","4.6714126256119926e-7","5.167742994767688","4.967936420581087","5.477104258831705"
"9711","1.5252058815917735e-7","4.648384432925923e-8","4.630003047623177e-7","5.1675990215666765","4.967589900816371","5.4767478272614305"
"9712","1.5149928742630436e-7","4.6553665811188694e-8","4.589034574564721e-7","5.167449267108785","4.96719517124864","5.476375356651682"
"9713","1.50475833748942e-7","4.657452379319693e-8","4.5484964061870414e-7","5.167291524238398","4.966805760222917","5.476021066558344"
"9714","1.4943569723868677e-7","4.637492523329456e-8","4.508385416102101e-7","5.167139900440037","4.966444324565399","5.4756624495874275"
"9715","1.4848788936205893e-7","4.653723806313792e-8","4.4686953515338246e-7","5.166985948717802","4.966034399466178","5.475288573097093"
"9716","1.474731071482438e-7","4.6372338857736395e-8","4.4294222334428923e-7","5.166836158641732","4.96567436121583","5.474927263187299"
"9717","1.4650134900762167e-7","4.641522011183952e-8","4.390562082789984e-7","5.166672959256021","4.9652745365898205","5.47456559159793"
"9718","1.4553491567426136e-7","4.642607720484193e-8","4.3521097836674016e-7","5.16651892827793","4.964885687926615","5.474191425247635"
"9719","1.4456676851182236e-7","4.632579830854411e-8","4.314061072818731e-7","5.166368426764285","4.964516318236766","5.4738250152869705"
"9720","1.436505549179401e-7","4.641909256974941e-8","4.2764065710798604e-7","5.166201323732375","4.9641020848966155","5.473459795511486"
"9721","1.4270282875372686e-7","4.632599726051012e-8","4.2391474153191666e-7","5.166045972283317","4.963735185916636","5.473084307772939"
"9722","1.417855145291469e-7","4.6365528305614134e-8","4.202276500109292e-7","5.1658865282570705","4.963333999043161","5.472712957348293"
"9723","1.4086814132951985e-7","4.6362352179585287e-8","4.165790414845105e-7","5.165723859676612","4.9629418426559875","5.472343290369261"
"9724","1.3996098573443306e-7","4.6322256253006344e-8","4.1296837594018143e-7","5.165562771966763","4.9625615688666835","5.471966196012705"
"9725","1.3909097233977264e-7","4.638138406676262e-8","4.0939519863059104e-7","5.165398908054395","4.962151341426944","5.4715920217913325"
"9726","1.382123450355266e-7","4.632810046700797e-8","4.0585942429061106e-7","5.165240577940834","4.961781612415857","5.471218054414888"
"9727","1.3736730934965636e-7","4.636394734802707e-8","4.023603992209246e-7","5.1650702547647755","4.961367883454871","5.470837900456425"
"9728","1.3652464900815175e-7","4.63694718177976e-8","3.9889755498734303e-7","5.1649089658087055","4.960990075313598","5.4704609899577425"
"9729","1.356879700153968e-7","4.634413031112672e-8","3.954704368425155e-7","5.164744328664334","4.960592609669236","5.47008373682456"
"9730","1.3485325212059251e-7","4.639285577923147e-8","3.920788174127665e-7","5.164576353410565","4.9601942956541745","5.469700699037148"
"9731","1.3397406988246986e-7","4.636666162127767e-8","3.8872235563758295e-7","5.164409104952898","4.9598010213286265","5.469320841434241"
"9732","1.3307025383824112e-7","4.6382378826592685e-8","3.8540073887816106e-7","5.164244138840328","4.959409512992923","5.468940897273806"
"9733","1.321937013187835e-7","4.640564910118883e-8","3.8211319974834623e-7","5.164073766307488","4.959002603817115","5.468555360873204"
"9734","1.3136915910649805e-7","4.638512152155272e-8","3.78859510874463e-7","5.163905539710601","4.958617511362396","5.4681719154614195"
"9735","1.3059650783020516e-7","4.6416406718208236e-8","3.7563944488283596e-7","5.163736378566364","4.9582152467708465","5.467789260624065"
"9736","1.2981803294564996e-7","4.64173517400468e-8","3.724523480741482e-7","5.1635649844794065","4.957808568568437","5.467401653232688"
"9737","1.290200479786563e-7","4.641436035512925e-8","3.6929793623130536e-7","5.163395467257121","4.957429907956818","5.467014632837384"
"9738","1.2822339527929217e-7","4.64396237020992e-8","3.661759251372132e-7","5.163217827714651","4.956998126219485","5.466629838923139"
"9739","1.2742108737029412e-7","4.643487727662432e-8","3.6308605899648683e-7","5.163053067671785","4.956629836504641","5.466240843800196"
"9740","1.26629473840012e-7","4.644088491545517e-8","3.600279114834848e-7","5.162873817837168","4.956208682508358","5.465850637389675"
"9741","1.2585465398728956e-7","4.6457163449531436e-8","3.5700080047718075e-7","5.162701066813646","4.955810263335326","5.4654633871313285"
"9742","1.2510291540479558e-7","4.645410101034031e-8","3.5400475439928414e-7","5.1625310071130865","4.955425431226553","5.465072526576389"
"9743","1.2437660572572896e-7","4.646081563919324e-8","3.5103937534586294e-7","5.162347792190346","4.954994222716799","5.46468033591781"
"9744","1.2365365904543068e-7","4.647146312208861e-8","3.481041801478568e-7","5.162179082148127","4.954625682683156","5.464290850256412"
"9745","1.2291693067822963e-7","4.646983242651004e-8","3.451988845881715e-7","5.161998440424267","4.954196413521782","5.463897495536046"
"9746","1.2217174969464394e-7","4.647450424499766e-8","3.4232303391945607e-7","5.161821620348251","4.953802953853107","5.463504176592942"
"9747","1.2143888312721173e-7","4.648291707098906e-8","3.394765712982917e-7","5.161645645744248","4.9534054806115915","5.463112229470626"
"9748","1.2072253596784321e-7","4.648082452263225e-8","3.3665898513390857e-7","5.161464602277421","4.952984911289512","5.4627163207983065"
"9749","1.2001876967815405e-7","4.648254048333911e-8","3.3386996278750303e-7","5.1612878073756665","4.952600063320261","5.462321946865828"
"9750","1.193208333916118e-7","4.648984486266272e-8","3.311091916202713e-7","5.161105746768988","4.952178763292069","5.461927380984991"
"9751","1.186267901687188e-7","4.648766704917762e-8","3.283763021499908e-7","5.160927110691719","4.951781996441662","5.4615301879385605"
"9752","1.1794576195711671e-7","4.648599727374858e-8","3.256710954246955e-7","5.160744678431636","4.951375938803478","5.461134194250502"
"9753","1.172803592908167e-7","4.6491464900100254e-8","3.2299320196216286e-7","5.16056304215761","4.950963031171412","5.4607372207775144"
"9754","1.166241958117098e-7","4.649094620390315e-8","3.203425364972645e-7","5.160381380956991","4.950565491380442","5.460339360457765"
"9755","1.15972654413099e-7","4.648674334362113e-8","3.177184453306836e-7","5.160196612877828","4.950151434564714","5.4599413403654165"
"9756","1.1532885366705158e-7","4.648803297868653e-8","3.151206442453258e-7","5.16001354317824","4.949741869621668","5.45954295151328"
"9757","1.1469469285430023e-7","4.6489681437833497e-8","3.125492469280289e-7","5.15983023094944","4.949348075155245","5.459143345504194"
"9758","1.1408064040097088e-7","4.648671847462538e-8","3.1000357125776645e-7","5.159640808653594","4.948913630929788","5.45874404976499"
"9759","1.1348359123530826e-7","4.648357077030596e-8","3.074833898608631e-7","5.159462861472884","4.948545316440488","5.458343956655661"
"9760","1.1290687140785849e-7","4.648311957566875e-8","3.0498856062877167e-7","5.159268059645038","4.948100180403385","5.457943258006391"
"9761","1.1230048073684884e-7","4.648288154385227e-8","3.0251871407926956e-7","5.159090204697387","4.947729866624732","5.457542660733726"
"9762","1.1166111306692983e-7","4.648043727684126e-8","3.000735944169719e-7","5.158898784775607","4.947310575889452","5.4571407034433985"
"9763","1.1096141747657384e-7","4.6477246939957695e-8","2.9765277531623724e-7","5.1587119986075285","4.946903834300205","5.456739900252236"
"9764","1.1026692092741541e-7","4.647616336228566e-8","2.9525622835535614e-7","5.158525845557367","4.9465144956408","5.456336840891964"
"9765","1.0961333742898205e-7","4.6478760395984864e-8","2.9288361247381545e-7","5.158334419513656","4.946090664458603","5.45593523409973"
"9766","1.0901676290586693e-7","4.6487173221976263e-8","2.905346718762303e-7","5.158145600354159","4.9457020942967915","5.455531605992961"
"9767","1.084696478415026e-7","4.6513406459780526e-8","2.8820915076721576e-7","5.157958856484774","4.945285655960814","5.45512946908558"
"9768","1.0794447291573306e-7","4.659106167537175e-8","2.859067649296776e-7","5.15775633159147","4.944873795955923","5.454724168058986"
"9769","1.0741969234118187e-7","4.6768366956939644e-8","2.8362711645968375e-7","5.157582518957849","4.944466866841245","5.4543230162285266"
"9770","1.0685724376457983e-7","4.70326888546424e-8","2.8137014851381537e-7","5.157367688608351","4.94405186303571","5.453914663521899"
