"Step","model.ln_type: pre - train/spec_loss","model.ln_type: pre - train/spec_loss__MIN","model.ln_type: pre - train/spec_loss__MAX","model.ln_type: pre - train/loss","model.ln_type: pre - train/loss__MIN","model.ln_type: pre - train/loss__MAX","model.ln_type: attn-pre - train/spec_loss","model.ln_type: attn-pre - train/spec_loss__MIN","model.ln_type: attn-pre - train/spec_loss__MAX","model.ln_type: attn-pre - train/loss","model.ln_type: attn-pre - train/loss__MIN","model.ln_type: attn-pre - train/loss__MAX","model.ln_type: mlp-pre - train/spec_loss","model.ln_type: mlp-pre - train/spec_loss__MIN","model.ln_type: mlp-pre - train/spec_loss__MAX","model.ln_type: mlp-pre - train/loss","model.ln_type: mlp-pre - train/loss__MIN","model.ln_type: mlp-pre - train/loss__MAX"
"8790","6.237079570999986","4.897614184184275","8.719602609983871","0.11791343034710736","0.001425994443707168","0.5460950136184692","4.7400596589864765","4.576488199754712","4.84405615767159","0.0010007143711455058","5.51010082006087e-8","0.0034743747673928738","2.6682606815093712","1.9964447464877948","3.3702063863052656","0.01954019032418728","0.00605476601049304","0.037824179977178574"
"8791","6.258869133868761","4.896776992838463","8.725992009043928","0.09624254174996168","0.0014111582422628999","0.43802201747894287","4.739891911349577","4.576550607677712","4.843664053823057","0.0009933540966905242","5.504989886162548e-8","0.0034507685340940952","2.6688910978700022","1.9968864624081661","3.370524563588137","0.01929197143763304","0.005995911080390215","0.03703606128692627"
"8792","6.280921467441389","4.895942611457722","8.732478173743786","0.07761813872493803","0.0013964727986603975","0.34516340494155884","4.7397656947494955","4.576612946539507","4.843288191194858","0.0009860049395435055","5.500742261688174e-8","0.003427139949053526","2.6691532876417403","1.9973126239267494","3.3708577394708366","0.019224086496978997","0.005937520414590836","0.03714674338698387"
"8793","6.30271865293048","4.895116300335968","8.739060630468433","0.06258840137161314","0.0013819357845932245","0.2702622413635254","4.739628003804808","4.576675249287478","4.842865386518019","0.0009786675803830746","5.5007642885129826e-8","0.003403490176424384","2.6688879043479377","1.9977222421129714","3.3712057013337975","0.019247741717845202","0.005879600066691637","0.03771226853132248"
"8794","6.323727963324254","4.894302309156989","8.745736799473702","0.051692413771525024","0.0013675459194928408","0.2160160392522812","4.7394760250940156","4.57673751994023","4.842528052536089","0.0009713434962421274","5.511915190936634e-8","0.0033798248041421175","2.668017772265901","1.9981142849932636","3.371568497237676","0.01927221640944481","0.005822147708386183","0.038279060274362564"
"8795","6.3433397616299745","4.893503984243572","8.752502583801645","0.04423268353566527","0.0013533025048673153","0.17893916368484497","4.739325995782137","4.5767997840390215","4.842089069911185","0.0009640323402805961","5.547867942823359e-8","0.0033561440650373697","2.6665656750751294","1.9984878999602411","3.3719464444044265","0.019224190339446067","0.005765162408351898","0.0384804904460907"
"8796","6.361044612906421","4.89272366133108","8.759352158138308","0.03906345588620752","0.001339203561656177","0.153304323554039","4.739227797006171","4.5768620475861495","4.841731222477716","0.0009567353082800878","5.613585329911075e-8","0.0033324514515697956","2.6646489841608023","1.9988422765424534","3.372340016241583","0.01906585320830345","0.005708648357540369","0.038127508014440536"
"8797","6.3766323502434386","4.8919626865529615","8.766279268776543","0.03512817551381886","0.0013252480421215296","0.13382993638515472","4.738877596810412","4.576924323567412","4.841224482050576","0.0009494547596872848","5.8084808074454486e-8","0.0033087513875216246","2.6624516047288305","1.9991765754530313","3.372749801853553","0.018801431730389596","0.005652603693306446","0.037241220474243164"
"8798","6.390282434450948","4.891221328648701","8.773277726848722","0.03165708142332733","0.0013114342000335455","0.11666824668645859","4.7388986933891735","4.5769866318466566","4.841005799322831","0.0009422320275902507","6.431675814155824e-8","0.0032850427087396383","2.6601829718952423","1.9994900379407283","3.3731763815670437","0.018467411678284407","0.005597028415650129","0.036004066467285156"
"8799","6.402486649446013","4.890498828756756","8.780342751202669","0.02842034746427089","0.0012977613369002938","0.10067109018564224","4.734821160410364","4.577048973640324","4.840216721159609","0.0032536435476160364","1.0773673153607888e-7","0.011593544855713844","2.6580385294592195","1.9997820236781911","3.37362020484967","0.01811227882280946","0.005541922524571419","0.03465845063328743"
"8800","6.4138473387013235","4.889793545156564","8.787470744552442","0.02562090924475342","0.001284227822907269","0.08685408532619476","4.740179031946384","4.577111380792789","4.859953788427515","0.02070612982258524","1.0723566390424821e-7","0.050599582493305206","2.656171774016447","2.000051879278806","3.3740816921344847","0.017777322232723235","0.005487287882715464","0.03341080993413925"
"8801","6.424894617385407","4.88910315798704","8.794661246465461","0.02349489266052842","0.0012708320282399654","0.07639872282743454","4.7463173758893","4.577173845588141","4.892216853318254","0.008999400914258614","1.0583355702920016e-7","0.03505648300051689","2.654681137964203","2.000299039671917","3.374560983501982","0.01748661296442151","0.0054331207647919655","0.03238149359822273"
"8802","6.436002091179797","4.888424857973809","8.801915923451887","0.02205812365282327","0.0012575729051604867","0.06938488036394119","4.745669633584226","4.577236382363478","4.904230815801734","0.06819091227057612","1.0499093860971698e-7","0.31495100259780884","2.653608764706199","2.000522992014229","3.375057989252599","0.017246656119823456","0.005379423964768648","0.03160301223397255"
"8803","6.447374051653855","4.887755690236563","8.809238470868532","0.02112263566814363","0.0012444497551769018","0.06487324833869934","4.7440918749346075","4.5772990093918136","4.8797725151218065","0.011706672990689527","1.0482033019343362e-7","0.03690102696418762","2.6529466672125204","2.0007232966163486","3.375572563692583","0.01705161966383457","0.005326193291693926","0.03104618564248085"
"8804","6.459040424990201","4.887092596792303","8.816633966330901","0.020405348856002092","0.001231460366398096","0.06144874915480614","4.733422653015186","4.577361731822533","4.851289781630732","0.05346157147227615","1.0438518671662678e-7","0.24732021987438202","2.6526465345415486","2.0008995636286198","3.3761042786762836","0.016889899037778378","0.005273426882922649","0.030652958899736404"
"8805","6.470853363256035","4.886432662853766","8.824108531024157","0.0196491306880489","0.0012186040403321385","0.05782593414187431","4.7263239689873915","4.577424560288562","4.825329994494595","0.006945928381598776","1.033061707289562e-7","0.016262074932456017","2.65263108117618","2.0010514593766136","3.3766526312704084","0.01674921428784728","0.005221127066761255","0.030361907556653023"
"8806","6.48251347306965","4.885773314689905","8.831667370933435","0.01873468791600317","0.0012058791471645236","0.05340852215886116","4.7212667327721745","4.577487491498268","4.806457041649963","0.012483278728089431","1.0254326809899794e-7","0.042410530149936676","2.652805655929018","2.001178710598158","3.377217079077894","0.01661949846893549","0.005169290583580732","0.030122660100460052"
"8807","6.493639559453048","4.885112501613249","8.839314942270697","0.01770359694492072","0.0011932844063267112","0.048404645174741745","4.715660654243192","4.577550543586428","4.792956667345177","0.015839015591492967","1.0228983171600703e-7","0.061792466789484024","2.653069056918391","2.001281109769187","3.3777969960046055","0.01649385867640376","0.005117917433381081","0.029900697991251945"
"8808","6.50385939070325","4.884448933492547","8.847053619644889","0.016674927528947593","0.0011808187700808048","0.04341001808643341","4.7102235257541185","4.5776137158664785","4.783386763766443","0.010898825762821219","1.0188217203221939e-7","0.04044134169816971","2.653323496031706","2.0013585333325454","3.3783919494335266","0.016368464566767216","0.005067004822194576","0.02967684343457222"
"8809","6.512883826039671","4.883782257530576","8.854883968578068","0.015745970257557928","0.001168481190688908","0.038911543786525726","4.705256507762241","4.577677031317318","4.783109729448057","0.00830213219075091","1.0098603553387875e-7","0.030076492577791214","2.65348221986712","2.001410903339987","3.3790014324638884","0.016242049168795347","0.005016551818698645","0.029444709420204163"
"8810","6.5205416689460645","4.883113110516834","8.862804598986608","0.01495547192171216","0.0011562700383365154","0.035103440284729004","4.701192564870908","4.577740477936273","4.782779458371212","0.006309253700821671","1.0024196939184549e-7","0.021960966289043427","2.653475363841566","2.001438095069842","3.3796251641398722","0.016115224454551935","0.004966555628925562","0.02920733392238617"
"8811","6.526778395228615","4.882443081502832","8.870813197403457","0.014299333305098116","0.0011441839160397649","0.03196566179394722","4.698231575230006","4.5778040683548875","4.782654571072466","0.0050727748151118135","9.992029248451217e-8","0.017046356573700905","2.6532535308576186","2.001440218987394","3.3802629358538687","0.01598969418555498","0.004917017184197903","0.028973177075386047"
"8812","6.531635915200532","4.881774513517403","8.878907126495031","0.013755689514800907","0.0011322225909680128","0.029389256611466408","4.696125317282217","4.577867819240436","4.782275092362261","0.004371149722851441","9.95415803117794e-8","0.014407913200557232","2.6527892838842626","2.0014172518186575","3.3809146490435333","0.015867353603243827","0.004867929499596357","0.028751704841852188"
"8813","6.535226168255858","4.881110215021825","8.88708414132774","0.01330006793141365","0.0011203838512301445","0.02725217491388321","4.694722574502374","4.577931719678136","4.782077652550781","0.0038992129450107884","9.881211582296601e-8","0.01266671996563673","2.65207733637111","2.001369395310739","3.3815802626549027","0.015749610494822264","0.004819293972104788","0.028549904003739357"
"8814","6.537705589326885","4.88045308441478","8.895343019706402","0.012911064550280571","0.0011086668819189072","0.02544771321117878","4.693773748656807","4.577995774325421","4.78186052951576","0.0034807577254795776","9.813373225142641e-8","0.01100519485771656","2.6511331444541932","2.0012968014478596","3.382259819635589","0.01563703119754791","0.004771107342094183","0.028370587155222893"
"8815","6.539253646366478","4.879805742415536","8.90368459293973","0.012571370135992766","0.0010970705188810825","0.02388964407145977","4.6930936340689495","4.578059997004883","4.781509464070842","0.0030887359831567097","9.771161302296605e-8","0.009365563280880451","2.6499901477580527","2.0011996071868126","3.3829533442203625","0.015529424324631691","0.0047233691439032555","0.028212765231728554"
"8816","6.540055610331334","4.879170302041565","8.91211086292518","0.012267761933617293","0.0010855937143787742","0.02251223288476467","4.6926315268729875","4.578124391411211","4.781359241059793","0.0027642828489518934","9.736179151786928e-8","0.008009825833141804","2.6486958578182493","2.0010781333178214","3.3836608398751684","0.015426077321171761","0.004676072392612696","0.02807285077869892"
"8817","6.540289657232416","4.878548061352506","8.920625308338053","0.011991305160336196","0.0010742343729361892","0.02127118781208992","4.692231743789077","4.578188954165241","4.78102535991486","0.0025059091304711957","9.68134514778285e-8","0.006947772577404976","2.647306847611314","2.000932622549707","3.3843821800533282","0.015326071344316006","0.004629220813512802","0.027946216985583305"
"8818","6.54011777250504","4.877939437498932","8.929231904746684","0.0117372487206012","0.001062992261722684","0.02014309912919998","4.69190636286051","4.578253692479488","4.78080399390027","0.0022825202910738084","9.616210405738457e-8","0.006035725586116314","2.645883402788462","2.0007634454607803","3.385117259461199","0.015228507295250892","0.004582805559039116","0.02782834693789482"
"8819","6.539680423323058","4.8773438963997044","8.937934607499686","0.011504064500331878","0.0010518664494156837","0.019120605662465096","4.691611051787056","4.578318639417941","4.780592135106002","0.0020822613175056405","9.564730873989902e-8","0.00522733386605978","2.6444842360966976","2.0005709700144605","3.3858658546284603","0.015132654178887605","0.004536828957498074","0.027715565636754036"
"8820","6.539093830059859","4.876760014368459","8.94673624424879","0.01129189741332084","0.0010408550733700395","0.018204620108008385","4.691311849502733","4.578383756283803","4.78026866755269","0.001908693005169937","9.52688381516964e-8","0.004542224109172821","2.643161799573398","2.0003556138657217","3.3866276368828707","0.015038122609257697","0.00449128495529294","0.027605900540947914"
"8821","6.538450118763125","4.87618560229427","8.955638170758007","0.011101104435510933","0.0010299576679244637","0.017397040501236916","4.691060443055866","4.5784490701994836","4.780104814485065","0.0017640401082402945","9.48478984241774e-8","0.003986109048128128","2.6419583549590127","2.000117743326372","3.387402138678547","0.014944970514625311","0.004446173086762428","0.027499627321958542"
"8822","6.537819317534003","4.875618132120634","8.964640470758809","0.010931357881054283","0.0010191721376031637","0.016696318984031677","4.6907997380732995","4.5785145822867435","4.779811691207071","0.0016471382952900626","9.430835490320533e-8","0.00354975089430809","2.6409032637383545","1.9998578879233344","3.388188912240669","0.014853715989738702","0.0044014896266162395","0.02739931270480156"
"8823","6.537252152767141","4.875055114473574","8.973741600965885","0.010781339160166681","0.0010084983659908175","0.01609594188630581","4.690568848880792","4.5785803055602345","4.7795764988234595","0.001554137941629108","9.375248311016549e-8","0.0032146372832357883","2.640011130549715","1.9995765466554163","3.38898749203448","0.014765227492898703","0.004357230383902788","0.02730928547680378"
"8824","6.536783668212506","4.874494529135542","8.982939379047371","0.010648829210549594","0.0009979349561035633","0.015584932640194893","4.690360866203437","4.5786462339759995","4.779356447526786","0.0014792309905800494","9.328100247785187e-8","0.0029542918782681227","2.6392813430571467","1.9992741456490815","3.389797251591574","0.01468041567131877","0.004313395358622074","0.027234088629484177"
"8825","6.536436258014011","4.873935386285741","8.992231337937088","0.010531016066670418","0.0009874803945422173","0.015149361453950405","4.690156169765184","4.57871237081594","4.779046956725919","0.0014164432487888234","9.287636260069121e-8","0.002741473726928234","2.638699011989284","1.9989514082895883","3.3906177326424216","0.014599978365004063","0.00426997896283865","0.027177203446626663"
"8826","6.536222309896756","4.873377827860289","9.00161546859361","0.010424876376055181","0.000977134215645492","0.014936757273972034","4.689998300826433","4.5787787410756735","4.778860633068352","0.0013610358296844538","9.246540599860964e-8","0.0026325173676013947","2.6382369753125365","1.998608772520722","3.3914483606556325","0.014524147380143404","0.00422698026522994","0.027139771729707718"
"8827","6.536146635648367","4.872823438992498","9.011090878239154","0.010327555006369948","0.0009668951388448477","0.01483935583382845","4.689842340841319","4.578845326609244","4.778568846195705","0.0013099539892280632","9.198905814855607e-8","0.0026101137045770884","2.6378592456472894","1.9982468376396771","3.3922885967546472","0.014452570676803589","0.004184393677860498","0.027120037004351616"
"8828","6.536208200017677","4.8722749334907505","9.020657936707453","0.010236687236465513","0.0009567617671564221","0.014741436578333378","4.689721130591213","4.578912144801009","4.778332772267536","0.0012617111275503134","9.147895951855389e-8","0.0025878027081489563","2.6375253965422134","1.9978662819420885","3.3931379812217424","0.014384387247264385","0.004142217803746462","0.027113668620586395"
"8829","6.536401119292089","4.871735918403973","9.030318094007102","0.010150598606560379","0.0009467334602959454","0.014643019065260887","4.689626326045989","4.578979208339635","4.778108632474195","0.0012159767304680714","9.099610309704076e-8","0.002565588103607297","2.6371953184477324","1.997467621928656","3.393996096839404","0.014318396709859372","0.004100449848920107","0.02711467817425728"
"8830","6.536716266640241","4.871210395209152","9.040073546517142","0.010068358248099684","0.0009368087630718946","0.014544114470481873","4.689540203274129","4.579046496980996","4.777807348266582","0.0011730267991765686","9.055924010681338e-8","0.002543471986427903","2.636833729037306","1.99705157334337","3.3948624281884876","0.014253380987793208","0.004059086088091135","0.027116965502500534"
"8831","6.5371417895175865","4.8707022944989635","9.049926991669068","0.009989694796968252","0.0009269868605770171","0.014444752596318722","4.689505108112409","4.579114048494705","4.777642129098624","0.00113325146708263","9.0151168308239e-8","0.0025214585475623608","2.6364140425054408","1.9966187181850374","3.39573658117943","0.014188406150788068","0.004018123261630535","0.027115870267152786"
"8832","6.537664097392212","4.87021489002758","9.059880155251339","0.009914779779501259","0.0009172667050734162","0.014344942755997181","4.689458922509151","4.579181850842222","4.777305700607886","0.0010968707343309348","8.973513132559674e-8","0.0024995487183332443","2.635920778192886","1.9954011473727467","3.396618090381735","0.014123061206191778","0.003977557644248009","0.027109336107969284"
"8833","6.538268873284183","4.869750535564734","9.069934373195798","0.009844006621278822","0.0009076475398615003","0.014244710095226765","4.689468747686194","4.579249899354613","4.777138576665779","0.0010638690325464495","8.929289663228701e-8","0.002477743197232485","2.6353503305521464","1.9933612449145803","3.3975064892476436","0.014057525992393493","0.003937386907637119","0.027098270133137703"
"8834","6.538941295192397","4.869310409350599","9.080089808659114","0.009777750354260206","0.0008981279097497463","0.014144076965749264","4.689469929108357","4.579318210067696","4.776823884696265","0.0010340512040130534","8.882911117780168e-8","0.0024560459423810244","2.6347102557995727","1.9909737708185316","3.398401328336762","0.01399243869818747","0.0038976070936769247","0.02708587795495987"
"8835","6.53966730241323","4.868894538175593","9.09034561278555","0.009716213878709823","0.0008887071744538844","0.01404306385666132","4.689513466195941","4.579386787973156","4.7766239985395735","0.0010071304116706869","8.836613574203511e-8","0.0024344625417143106","2.634017141766115","1.988320723969332","3.3993021261034655","0.013928633509203791","0.0038582163397222757","0.02707633189857006"
"8836","6.5404334120909855","4.8685019363256865","9.10069997068263","0.009659331361763179","0.0008793839951977134","0.013941691257059574","4.689558052560563","4.579455638663871","4.7763403565758695","0.0009827931229281716","8.791884198444677e-8","0.002412988804280758","2.6332938961684436","1.9855155630434187","3.4002083391794975","0.013866801839321851","0.003819209523499012","0.02707311324775219"
"8837","6.5412279669432305","4.868130990291568","9.111151366250427","0.009606769285164773","0.0008701578481122851","0.01383998617529869","4.689628405823896","4.579524749659095","4.776104735059728","0.0009607414964989403","8.74946977091895e-8","0.002391629619523883","2.6325664258962496","1.982687036944919","3.401119494041193","0.01380723579786718","0.0037805859465152025","0.027077699080109596"
"8838","6.542040736316092","4.867779810798823","9.121698014833873","0.009557956212665886","0.0008610269869677722","0.013737965375185013","4.689705404080973","4.579594155540399","4.775829774338418","0.0009407060920167964","8.70936318619897e-8","0.0023703868500888348","2.6318605404955164","1.9799635218929232","3.402034992789465","0.013749743765220045","0.003742338391020894","0.02708914689719677"
"8839","6.542863601108479","4.867446631174538","9.132338820327414","0.009512176644057036","0.0008519911207258701","0.013635658659040928","4.6898057820094365","4.57966381964687","4.775607170174542","0.0009224502922521083","8.67147562644277e-8","0.0023492625914514065","2.631199248832936","1.9774590896558026","3.4029543679258136","0.013693711720407009","0.003704467322677374","0.027104414999485016"
"8840","6.543690310209632","4.867130069302006","9.143073010447491","0.009468659665435553","0.0008430494926869869","0.013533090241253376","4.689898265767761","4.579733762083094","4.775288204942975","0.0009057674987360542","8.637708504011243e-8","0.002328258939087391","2.630600277950973","1.9752618810304778","3.4038770014575603","0.01363835078664124","0.0036669678520411253","0.027119575068354607"
"8841","6.544516408464231","4.866829239698869","9.153900346242628","0.009426674840506166","0.0008342007058672607","0.013430272229015827","4.690038916843851","4.579803999797662","4.775160480627951","0.0008904774966623563","8.611938540070696e-8","0.0023073756601661444","2.630074502604495","1.9734255315184703","3.4048023298284664","0.013582947431132197","0.0036298383492976427","0.02713109739124775"
"8842","6.545339315083746","4.8665437481880485","9.16482015302338","0.009385614725761115","0.0008254436543211341","0.013327241875231266","4.69011907701302","4.579874527362561","4.774687491415394","0.0008764244007906541","8.609065815790018e-8","0.002286615315824747","2.6296249596267933","1.9719647907527413","3.4057297953863506","0.013527133455500006","0.0035930739250034094","0.027137165889143944"
"8843","6.546157640779152","4.866273514549158","9.175831961177229","0.009345040936022998","0.0008167778141796589","0.013224017806351185","4.6903354788847125","4.579945337638801","4.774859223491317","0.0008634718999630308","8.659420558387865e-8","0.0022659790702164173","2.629246783027342","1.9708547007514667","3.4066588354305822","0.013470956636592746","0.003556670853868127","0.02713805064558983"
"8844","6.54697193956005","4.866018597684333","9.18693451260957","0.00930471089668572","0.0008082019630819559","0.0131206214427948","4.690322137149702","4.580016446547033","4.7738514819864255","0.000851502278094074","8.930438610832425e-8","0.002245468320325017","2.628927967383281","1.9700345639491523","3.4075888816897058","0.0134148258715868","0.0035206275060772896","0.02713584154844284"
"8845","6.547783312642762","4.8657789078779645","9.198126036169642","0.009264569485094399","0.0007997152279131114","0.013017083518207073","4.691070195450639","4.580087842712614","4.776625357057238","0.0008404155165607108","1.0903305280862696e-7","0.002225086558610201","2.6286508651361484","1.9694156025718312","3.4085194048374343","0.013359303399920464","0.003484938759356737","0.027133379131555557"
"8846","6.548595220942532","4.865554116981444","9.209404193574153","0.009224711754359304","0.0007913169683888555","0.012913423590362072","4.698613955926509","4.580159536062614","4.8133571411572955","0.0009968409198336304","0.00020170904463157058","0.002204830525442958","2.6283945040930847","1.9688924646693877","3.4094498829521025","0.013304866431280971","0.0034496041480451822","0.027133086696267128"
"8847","6.5494106450960885","4.865343587354091","9.220766584046086","0.00918533569201827","0.0007830061949789524","0.012809672392904758","4.711794118183276","4.580231532036953","4.878254687402797","0.09044738497759681","0.00020018195209559053","0.4481344223022461","2.6281372548659787","1.9683563613661463","3.4103797557606668","0.013251700019463897","0.0034146185498684645","0.0271359421312809"
"8848","6.550236369648211","4.865146398264955","9.232210614746226","0.009146678703837096","0.0007747815689072013","0.012705852277576923","4.721104910693526","4.580303825947361","4.9237930294430665","0.011353652429534122","0.00019906929810531437","0.052710507065057755","2.62785962554401","1.967709162060783","3.411308638220273","0.013199653383344412","0.0033799796365201473","0.027141233906149864"
"8849","6.551076174563495","4.864961538900056","9.243734982769887","0.009108966100029647","0.0007666427409276366","0.012601984664797783","4.732189576806485","4.580376414973398","4.978191975594955","0.29520649695477913","0.0001983345573535189","1.4720165729522705","2.62754665352955","1.966875653652366","3.4122360580082884","0.013148302724584938","0.0033456829842180014","0.02714688703417778"
"8850","6.55194182991559","4.8647880816113185","9.255337922129373","0.009072366380132734","0.0007585884304717183","0.012498104013502598","4.736919655094867","4.5804493072792924","5.000812346716739","0.013111354387365281","0.00019794527906924486","0.06158006563782692","2.6271897376103097","1.9658121258828078","3.413161651059646","0.013097145734354854","0.003311725566163659","0.02715044468641281"
"8851","6.552832965890606","4.864625397883855","9.267018745541721","0.009036959218792617","0.0007506184047088027","0.012475958094000816","4.729335650765796","4.580522509315311","4.961859412720511","0.050745648634620014","0.00019787187920883298","0.2497883439064026","2.6267874015721686","1.9645106876365128","3.4140850722312583","0.013045777939260006","0.0032781073823571205","0.027149928733706474"
"8852","6.553773244973238","4.864473243989808","9.278776884536798","0.00900273333536461","0.000742731208447367","0.012516262009739876","4.71587466014205","4.580596004983427","4.893521172634936","0.06506695992720779","0.00019808746583294123","0.3214295208454132","2.6263449064913527","1.9629970677299813","3.415005999099887","0.012994039570912719","0.0032448212150484324","0.027144603431224823"
"8853","6.554740902740576","4.864331808865768","9.29061131587834","0.00896959132514894","0.000734926899895072","0.012563353404402733","4.702276912474417","4.580669814941339","4.824500901772611","0.03205177974596154","0.0001985675626201555","0.15638624131679535","2.625873002258319","1.961324483142396","3.415924205848854","0.012942024786025286","0.00321186613291502","0.02713499404489994"
"8854","6.555803211332281","4.864201556682907","9.30252103663983","0.008937368774786592","0.0007272048387676477","0.012616317719221115","4.692951160712637","4.580743935063731","4.776844263019349","0.010572030150797218","0.00019928882829844952","0.04901828616857529","2.625385818915214","1.959563149729473","3.4168394884082556","0.012889995705336332","0.0031792386434972286","0.027122460305690765"
"8855","6.556843291689321","4.864083081801211","9.314504120078327","0.008905856648925691","0.0007195713114924729","0.012674028985202312","4.688121869401238","4.580818357718941","4.751675179418676","0.017435714945895596","0.00020023024990223348","0.08336582779884338","2.6248985115097776","1.9577884481373913","3.4177516221830104","0.012838247371837497","0.003146935487166047","0.02710854262113571"
"8856","6.558129699417097","4.86397685321797","9.326558039954678","0.008874840440694243","0.0007120452937670052","0.012735310941934586","4.6861525218237885","4.580893093293583","4.747478395520021","0.01831055050715804","0.00020137184765189886","0.0877675861120224","2.6244250074059345","1.9560696086913265","3.418660371248723","0.012786964233964682","0.0031149541027843952","0.027094222605228424"
"8857","6.559087882719696","4.8638831382773535","9.338680041603263","0.0088441421976313","0.0007047596154734492","0.012799059972167015","4.685476282623481","4.580968136415319","4.74769577337618","0.010107235037139617","0.00020269442757125944","0.04677717760205269","2.6239760634229135","1.9544603719568483","3.419565567800069","0.012736162450164557","0.003083291929215193","0.027079645544290543"
"8858","6.561033581517084","4.86380187281822","9.350867481294726","0.008813716238364577","0.0006983380299061537","0.01286434754729271","4.685405841621749","4.5810434935429525","4.747914753973414","0.007638634680188261","0.0002041801781160757","0.03445905074477196","2.6235581663202803","1.9529927513072523","3.4204669656482505","0.012685716198757292","0.0030519457068294287","0.027064243331551552"
"8859","6.560912294819744","4.863732729875029","9.36311770452761","0.008784187049604953","0.0006965120555832982","0.012930482625961304","4.685634514118681","4.581119162465927","4.7481353003368305","0.007864235769375227","0.00020581191347446293","0.03561073914170265","2.623172972722795","1.9516748380145046","3.421364415780209","0.012635433487594128","0.0030209117103368044","0.02704712375998497"
"8860","6.56642796686477","4.86367532509978","9.375428502422123","0.008760004676878453","0.0007218802347779274","0.012997031211853027","4.685996390673401","4.581195147616227","4.748357384570021","0.008412520831916482","0.00020757346646860242","0.038374755531549454","2.622817557853833","1.9504920687524903","3.422257647590189","0.012585164047777653","0.0029901873786002398","0.027027590200304985"
"8861","6.555824089618868","4.863629350345042","9.387798083471314","0.00878347831312567","0.0009861361468210816","0.013063764199614525","4.686410155793757","4.581271449259149","4.748580947063208","0.008423110813600943","0.00020944917923770845","0.03844929486513138","2.6224853244148876","1.9494113689548518","3.423146500857948","0.012534854747354985","0.0029597696848213673","0.027005458250641823"
"8862","6.705980095453754","4.863594796409602","9.400225307208423","0.016857306007295847","0.007691881153732538","0.04150273650884628","4.686854650627483","4.581348074275229","4.748805926185816","0.007424828945659101","0.00021142419427633286","0.03347855806350708","2.622167317056724","1.9483881108836452","3.424030795552335","0.01248454679735005","0.0029296567663550377","0.026980986818671227"
"8863","6.519138040613323","4.863572095701627","9.412708040152703","3.292502775695175","0.007629258092492819","16.419878005981445","4.687332622518335","4.581425013887228","4.749032359451932","0.0059260123554849995","0.00021348406153265387","0.026004308834671974","2.621853912850085","1.9473739943872899","3.424910431515461","0.012434316566213965","0.0028998441994190216","0.026954634115099907"
"8864","6.4732223418943935","4.8635620749585655","9.42524513133177","0.9634550096467137","0.007566792890429497","4.774787425994873","4.68783860503808","4.581502256479779","4.749260136738933","0.004650063972803764","0.00021561513131018728","0.019643638283014297","2.6215363531890765","1.9463251789398206","3.4257853028215246","0.012384230084717274","0.002870329888537526","0.0269267950206995"
"8865","6.458071101069345","4.833466895525684","9.437834018940022","1.1719420968554914","0.007504491601139307","5.817371368408203","4.688352808255298","4.581579840793339","4.749489260423819","0.0037839605647604913","0.00021780424867756665","0.015331496484577656","2.621208145370434","1.945209340808249","3.426655411359688","0.012334282044321299","0.002841111272573471","0.02689751796424389"
"8866","6.451838039213318","4.794310883962402","9.450472176603324","0.8378288826905191","0.007442366797477007","4.14695405960083","4.688850429873479","4.581657739056834","4.749719674712787","0.003244487353367731","0.0002200389571953565","0.012651879340410233","2.620866087550311","1.9440104168038372","3.4275207659798745","0.012284411396831275","0.002812185324728489","0.02686656266450882"
"8867","6.451261361563409","4.783360402624955","9.463156604557271","0.6803087608888745","0.007380427792668343","3.3595025539398193","4.689313311404961","4.581735937667632","4.749951351167386","0.002939220593543723","0.00022230736794881523","0.011142727918922901","2.620510557125546","1.9427302813466607","3.42838146603774","0.01223453488200903","0.0027835487853735685","0.02683357708156109"
"8868","6.452140151862588","4.77966062957021","9.475884630593495","0.7946010679006577","0.00731868389993906","3.9311137199401855","4.689730567277396","4.581814480139296","4.750184260666443","0.0027944151719566435","0.00022459813044406474","0.010435380041599274","2.6201452166949144","1.941387320139638","3.42923756853962","0.01218458842486143","0.002755199559032917","0.026798319071531296"
"8869","6.4534768821527795","4.778270012284279","9.488652725619184","0.8540147480554878","0.0072571453638374805","4.22833251953125","4.6900973370192744","4.581893337798864","4.750418383269633","0.0027354091638699175","0.00022690044716000557","0.010156580246984959","2.61977611215697","1.9400117843191607","3.4300892372803866","0.01213456392288208","0.0027271343860775232","0.02676081843674183"
"8870","6.456220452915131","4.783970081161976","9.501458753158536","0.7915417278185487","0.007195820100605488","3.916118860244751","4.690414039044467","4.58197250950264","4.750653673559453","0.002703309987555258","0.00022920446645002812","0.010011919774115086","2.619410422838853","1.9386396769069911","3.4309365306885478","0.012084508361294866","0.0026993516366928816","0.026721376925706863"
"8871","6.460741598599443","4.798642171418723","9.514300088198029","0.6904607098549604","0.0071347178891301155","3.4108664989471436","4.690685474794082","4.58205201185063","4.7508901274541895","0.0026638408191502093","0.00023150048218667507","0.009830066934227943","2.619055021319254","1.9373056582436776","3.4317795357974505","0.012034483719617128","0.0026718475855886936","0.026680370792746544"
