"Step","model.ln_type: pre - train/spec_accuracy","model.ln_type: pre - train/spec_accuracy__MIN","model.ln_type: pre - train/spec_accuracy__MAX","model.ln_type: pre - train/accuracy","model.ln_type: pre - train/accuracy__MIN","model.ln_type: pre - train/accuracy__MAX","model.ln_type: attn-pre - train/spec_accuracy","model.ln_type: attn-pre - train/spec_accuracy__MIN","model.ln_type: attn-pre - train/spec_accuracy__MAX","model.ln_type: attn-pre - train/accuracy","model.ln_type: attn-pre - train/accuracy__MIN","model.ln_type: attn-pre - train/accuracy__MAX","model.ln_type: mlp-pre - train/spec_accuracy","model.ln_type: mlp-pre - train/spec_accuracy__MIN","model.ln_type: mlp-pre - train/spec_accuracy__MAX","model.ln_type: mlp-pre - train/accuracy","model.ln_type: mlp-pre - train/accuracy__MIN","model.ln_type: mlp-pre - train/accuracy__MAX"
"64","0.019263898581266405","0.01409553550183773","0.021665360778570175","0.8810754179954529","0.8595666885375977","0.8942834734916687","0.02458887957036495","0.023753589019179344","0.02531975880265236","0.896998131275177","0.8869746327400208","0.9065517783164978","0.11020620912313461","0.10649960488080978","0.1132863461971283","0.4383189618587494","0.3826676905155182","0.47663792967796326"
"65","0.01895066499710083","0.01409553550183773","0.02114330418407917","0.8968937277793885","0.8801879286766052","0.9083789587020874","0.024745496362447737","0.023753589019179344","0.025580788031220436","0.9172539710998535","0.9070738554000854","0.9250848293304443","0.11020620912313461","0.10754372179508209","0.11380840092897415","0.4525711119174957","0.39389193058013916","0.48995038866996765"
"66","0.018585224635899067","0.013312450610101223","0.020882274955511093","0.913495135307312","0.8995040059089661","0.9235186576843262","0.025110936537384988","0.023753589019179344","0.02610284462571144","0.9327590346336365","0.9229965806007385","0.9397023916244507","0.1104672372341156","0.10415034741163254","0.1161576583981514","0.46651002764701843","0.4048551023006439","0.506395161151886"
"67","0.018167579360306264","0.013312450610101223","0.021404331550002098","0.9292090535163879","0.9143826365470886","0.9394413828849792","0.02542417049407959","0.024536672979593277","0.02714695781469345","0.9497780919075012","0.939180314540863","0.9571912884712219","0.11203340888023376","0.10937091708183289","0.11772383004426956","0.47919601798057554","0.4181675612926483","0.520229697227478"
"68","0.01832419689744711","0.013312450610101223","0.022448446601629257","0.9424170851707458","0.9287391901016235","0.9506655931472778","0.02589402124285698","0.024536672979593277","0.02714695781469345","0.9613155484199524","0.9509266018867493","0.9665883183479309","0.11057164818048477","0.10336726158857346","0.11746279895305634","0.4977290451526642","0.43200206756591797","0.5405899286270142"
"69","0.01795875672250986","0.013312450610101223","0.021926390007138252","0.955103075504303","0.9425737261772156","0.9618898034095764","0.026155050098896026","0.024797702208161354","0.026885930448770523","0.9696162462234497","0.9598015546798706","0.9738970994949341","0.11109370589256287","0.10519446432590485","0.11641868203878403","0.5102061867713928","0.44505348801612854","0.5525972247123718"
"70","0.01806316841393709","0.013834507204592228","0.022448446601629257","0.9658052444458007","0.956669270992279","0.971808910369873","0.026207255944609643","0.024797702208161354","0.026885930448770523","0.9766640186309814","0.9665883183479309","0.9809448719024658","0.11292090415954589","0.10623857378959656","0.12085616588592529","0.5281127512454986","0.4607152044773102","0.569303035736084"
"71","0.017697728238999844","0.013834507204592228","0.022448446601629257","0.9742103576660156","0.9645000696182251","0.980422854423523","0.02646828442811966","0.02531975880265236","0.027407987043261528","0.9816757798194885","0.9725919961929321","0.986948549747467","0.11151134967803955","0.10415034741163254","0.11798485368490219","0.5449229776859283","0.47872617840766907","0.5860088467597961"
"72","0.017645522207021713","0.013573478907346725","0.022709473967552185","0.981571364402771","0.9741581678390503","0.9859044551849365","0.026729312539100648","0.025841815397143364","0.027407987043261528","0.9854345798492432","0.976768434047699","0.9900808930397034","0.11135473549365997","0.10310623794794083","0.1190289705991745","0.5610545396804809","0.49099451303482056","0.6027146577835083"
"73","0.01764552276581526","0.013834507204592228","0.022970503196120262","0.9866875171661377","0.981205940246582","0.9892978072166443","0.026781518012285233","0.025580788031220436","0.027930043637752533","0.9875750064849853","0.9791176915168762","0.992691159248352","0.11323413997888565","0.10597755014896393","0.12424954026937485","0.5760897755622864","0.5082224011421204","0.6202035546302795"
"74","0.017332288809120654","0.013834507204592228","0.022709473967552185","0.9907595634460449","0.9859044551849365","0.9934742450714111","0.02704254649579525","0.025841815397143364","0.02819107100367546","0.9895066142082214","0.9817279577255249","0.9942573308944702","0.11177237927913666","0.10180108994245529","0.12242233753204346","0.5963977813720703","0.5212737917900085","0.6413468718528748"
"75","0.01712346598505974","0.013573478907346725","0.022448446601629257","0.9941007256507873","0.9898198843002319","0.9966065883636475","0.027355780825018883","0.02610284462571144","0.02819107100367546","0.9904985308647156","0.9835551977157593","0.9945183396339417","0.11307752132415771","0.10336726158857346","0.12059514224529266","0.6164447665214539","0.5395457744598389","0.6583137512207031"
"76","0.016653614491224288","0.013312450610101223","0.021404331550002098","0.9963455557823181","0.992691159248352","0.9984337687492371","0.027825631946325303","0.02636387199163437","0.028974156826734543","0.992116904258728","0.9853823781013489","0.9960845112800598","0.11396501958370209","0.10649960488080978","0.12268336862325668","0.6329939603805542","0.5546854138374329","0.6760636568069458"
"77","0.01691464278846979","0.013312450610101223","0.02218741737306118","0.9979117393493653","0.9947794079780579","0.9994779229164124","0.0277212206274271","0.026624901220202446","0.028713129460811615","0.9925345659255982","0.9866875410079956","0.9966065883636475","0.11312972754240036","0.10310623794794083","0.12398850917816162","0.6556512475013733","0.5760897994041443","0.7021664977073669"
"78","0.01670582052320242","0.013312450610101223","0.021926390007138252","0.9986948132514953","0.9971286654472351","0.9997389316558838","0.027930043265223505","0.02714695781469345","0.028452100232243538","0.9930565834045411","0.9872095584869385","0.9968675971031189","0.11469589918851852","0.10754372179508209","0.12424954026937485","0.6742886662483215","0.5886191129684448","0.7178282141685486"
"79","0.016758026368916035","0.013312450610101223","0.02218741737306118","0.9994256973266602","0.9986948370933533","0.9999999403953552","0.02819107212126255","0.027407987043261528","0.02923518605530262","0.9937352776527405","0.9879926443099976","0.9979117512702942","0.11589662879705429","0.10963194817304611","0.12738187611103058","0.6937613964080811","0.6063690781593323","0.7397546172142029"
"80","0.01670582052320242","0.013312450610101223","0.022448446601629257","0.9997389316558838","0.9994779229164124","0.9999999403953552","0.02855651155114174","0.027669014409184456","0.029757242649793625","0.99347425699234","0.9874706268310547","0.9979117512702942","0.11620986312627793","0.10884886234998703","0.12894804775714874","0.7122422099113465","0.622813880443573","0.756460428237915"
"81","0.01691464278846979","0.013312450610101223","0.022709473967552185","0.9997911334037781","0.9994779229164124","0.9999999403953552","0.028504306077957155","0.026885930448770523","0.030018270015716553","0.9940485119819641","0.9887757301330566","0.9979117512702942","0.11652309745550156","0.11093708872795105","0.12451056391000748","0.7342208027839661","0.6418689489364624","0.7742103338241577"
"82","0.017071260325610637","0.013312450610101223","0.022448446601629257","0.9998955368995667","0.9997389316558838","0.9999999403953552","0.02845209985971451","0.026624901220202446","0.030018270015716553","0.994413948059082","0.9890367984771729","0.997650682926178","0.11892455965280532","0.11250326037406921","0.13025319576263428","0.7535369157791137","0.6637953519821167","0.7950926423072815"
"83","0.01712346598505974","0.01305142231285572","0.02218741737306118","0.9998955368995667","0.9997389316558838","0.9999999403953552","0.028504306450486183","0.026885930448770523","0.029757242649793625","0.994779396057129","0.9898198843002319","0.9981727600097656","0.11829809099435806","0.11380840092897415","0.12529365718364716","0.7724353671073914","0.6810231804847717","0.8141477108001709"
"84","0.016966849006712435","0.01305142231285572","0.02218741737306118","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.028504306077957155","0.026624901220202446","0.029757242649793625","0.9949360132217407","0.9900808930397034","0.9981727600097656","0.11918558776378632","0.11406943202018738","0.1294701099395752","0.7924823522567749","0.7021664977073669","0.8290263414382935"
"85","0.017071260139346123","0.01305142231285572","0.02218741737306118","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.02866092249751091","0.025841815397143364","0.03027929924428463","0.9957190871238708","0.9921690821647644","0.9981727600097656","0.12169146090745926","0.11537457257509232","0.1294701099395752","0.8091359734535217","0.7162620425224304","0.8493865728378296"
"86","0.017071260325610637","0.01305142231285572","0.022709473967552185","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.028921951353549958","0.02610284462571144","0.03027929924428463","0.9958757162094116","0.9916470646858215","0.9981727600097656","0.12059513926506042","0.11589662730693817","0.1265987902879715","0.8276690006256103","0.7387105226516724","0.8645262122154236"
"87","0.016862437687814237","0.01305142231285572","0.021926390007138252","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.029287391528487205","0.026624901220202446","0.030540328472852707","0.9958757162094116","0.9916470646858215","0.9981727600097656","0.12184807658195496","0.11694074422121048","0.12894804775714874","0.8472461104393005","0.7588096857070923","0.8846253752708435"
"88","0.016862437687814237","0.01305142231285572","0.02218741737306118","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.029287390783429144","0.02636387199163437","0.030801355838775635","0.9962411522865295","0.9921690821647644","0.9986948370933533","0.12315322011709214","0.11824588477611542","0.1294701099395752","0.8641085505485535","0.7786478400230408","0.8995040059089661"
"89","0.016705820336937904","0.01305142231285572","0.021926390007138252","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.029287390783429144","0.02636387199163437","0.030801355838775635","0.9965543866157531","0.9924301505088806","0.9986948370933533","0.12283998429775238","0.11981205642223358","0.13077524304389954","0.8805533528327942","0.7969198226928711","0.9141216278076172"
"90","0.016601409018039703","0.01305142231285572","0.021665360778570175","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.029130773991346358","0.026624901220202446","0.030801355838775635","0.9965021729469299","0.9924301505088806","0.9986948370933533","0.12299660444259644","0.11667971312999725","0.12920908629894257","0.8945966839790345","0.8107543587684631","0.9284781813621521"
"91","0.01686243750154972","0.013312450610101223","0.02218741737306118","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.029078568518161773","0.02714695781469345","0.03027929924428463","0.9966065883636475","0.992691159248352","0.9986948370933533","0.1248237982392311","0.12085616588592529","0.13312450051307678","0.908535611629486","0.8279822468757629","0.9410075545310974"
"92","0.016862437315285205","0.013312450610101223","0.021404331550002098","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.029287391155958176","0.027407987043261528","0.03027929924428463","0.9966588020324707","0.992691159248352","0.9986948370933533","0.1254502683877945","0.11772383004426956","0.13312450051307678","0.9200208425521851","0.8457321524620056","0.9493604302406311"
"93","0.016966848634183407","0.013312450610101223","0.021665360778570175","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.029496213793754576","0.027669014409184456","0.030540328472852707","0.9971286535263062","0.9939963221549988","0.9986948370933533","0.12545026689767838","0.12007308006286621","0.13155832886695862","0.9339597702026368","0.8663533926010132","0.9600626230239868"
"94","0.017071259766817094","0.013312450610101223","0.02218741737306118","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.029652830958366395","0.027930043637752533","0.03027929924428463","0.997285270690918","0.9942573308944702","0.9986948370933533","0.12811276018619538","0.12033411115407944","0.13442964851856232","0.9444009065628052","0.883581280708313","0.9699816703796387"
"95","0.01707126051187515","0.012790394015610218","0.022448446601629257","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.02970503643155098","0.02819107100367546","0.03027929924428463","0.9974940896034241","0.9947794079780579","0.9992168545722961","0.12847819924354553","0.11955102533102036","0.1362568438053131","0.9540589570999145","0.8979378342628479","0.9780735969543457"
"96","0.016810232028365134","0.012790394015610218","0.022448446601629257","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.029548419639468193","0.02819107100367546","0.030540328472852707","0.9974940776824951","0.9942573308944702","0.9994779229164124","0.12988775372505187","0.12216131389141083","0.1362568438053131","0.9629861354827881","0.9128164649009705","0.9835551977157593"
"97","0.016914643160998822","0.012790394015610218","0.022709473967552185","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.029652830958366395","0.028452100232243538","0.030801355838775635","0.9974940896034241","0.9947794079780579","0.9989558458328247","0.13056642860174178","0.11798485368490219","0.1399112492799759","0.9701905250549316","0.9222134947776794","0.9866875410079956"
"98","0.016914642974734308","0.012529365718364716","0.02323153056204319","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.029652831330895423","0.028452100232243538","0.031062385067343712","0.997859537601471","0.9955624938011169","0.9994779229164124","0.13364656269550323","0.12555468082427979","0.14147742092609406","0.9762985944747925","0.9331766963005066","0.9900808930397034"
"99","0.016758025623857975","0.012529365718364716","0.02323153056204319","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.02944400832056999","0.028452100232243538","0.031062385067343712","0.9976507186889648","0.9955624938011169","0.9989558458328247","0.13416862040758132","0.11772383004426956","0.14356563985347748","0.9828764915466308","0.9501435160636902","0.9942573308944702"
"100","0.016758025623857975","0.012529365718364716","0.02323153056204319","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.029391802474856378","0.028452100232243538","0.030801355838775635","0.9978073120117188","0.9958235025405884","0.9992168545722961","0.1372487559914589","0.12346645444631577","0.1474810689687729","0.9860610365867615","0.9569302797317505","0.996345579624176"
"101","0.016758025623857975","0.012529365718364716","0.02323153056204319","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.029182979837059975","0.028452100232243538","0.03027929924428463","0.997859525680542","0.9953014254570007","0.9994779229164124","0.1403810977935791","0.12685982882976532","0.15061341226100922","0.990394115447998","0.9676324129104614","0.9984337687492371"
"102","0.01660140883177519","0.012529365718364716","0.022448446601629257","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.02923518568277359","0.028452100232243538","0.030540328472852707","0.9979117393493653","0.9958235025405884","0.9994779229164124","0.1409553587436676","0.12320542335510254","0.15374575555324554","0.992691171169281","0.9741581678390503","0.9992168545722961"
"103","0.016549203358590604","0.012529365718364716","0.022448446601629257","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.029130773991346358","0.02819107100367546","0.031062385067343712","0.9981205344200135","0.9960845112800598","0.9992168545722961","0.1440876990556717","0.1276429146528244","0.15766118466854095","0.9949360013008117","0.9806838631629944","0.9999999403953552"
"104","0.016496998071670533","0.012529365718364716","0.021926390007138252","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.029078568518161773","0.027930043637752533","0.031062385067343712","0.9981727719306945","0.9971286654472351","0.9994779229164124","0.14633254408836366","0.12894804775714874","0.16157659888267517","0.9960845351219177","0.9838162064552307","0.9999999403953552"
"105","0.016392586566507817","0.012529365718364716","0.021926390007138252","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.029078568518161773","0.027930043637752533","0.031062385067343712","0.99822496175766","0.9966065883636475","0.9994779229164124","0.14857738614082336","0.13077524304389954","0.1647089421749115","0.997285270690918","0.9887757301330566","0.9999999403953552"
"106","0.016235969215631484","0.012790394015610218","0.021404331550002098","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.02902636267244816","0.027930043637752533","0.030801355838775635","0.99822496175766","0.9966065883636475","0.9994779229164124","0.15113546848297119","0.13312450051307678","0.1675802618265152","0.9981727600097656","0.991908073425293","0.9999999403953552"
"107","0.016235969215631484","0.012790394015610218","0.021404331550002098","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.02902636267244816","0.02819107100367546","0.030540328472852707","0.9981727600097656","0.996345579624176","0.9994779229164124","0.15338031351566314","0.13573479652404785","0.17019054293632507","0.9989558339118958","0.9953014254570007","0.9999999403953552"
"108","0.016235969215631484","0.012790394015610218","0.021665360778570175","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.02923518568277359","0.028452100232243538","0.031062385067343712","0.9983815908432007","0.9971286654472351","0.9994779229164124","0.15499868988990784","0.13677890598773956","0.17280082404613495","0.999373483657837","0.9971286654472351","0.9999999403953552"
"109","0.016235969215631484","0.012790394015610218","0.021665360778570175","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.029182979837059975","0.028452100232243538","0.030801355838775635","0.9985381960868835","0.997650682926178","0.9994779229164124","0.15797441303730012","0.14017227292060852","0.1751500815153122","0.9996867060661316","0.9984337687492371","0.9999999403953552"
"110","0.016340380534529686","0.012790394015610218","0.02218741737306118","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.02923518568277359","0.028452100232243538","0.030540328472852707","0.9983815789222718","0.9966065883636475","0.9997389316558838","0.16032367050647736","0.14147742092609406","0.17776036262512207","0.9998955368995667","0.9994779229164124","0.9999999403953552"
"111","0.016183763556182385","0.012790394015610218","0.02218741737306118","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.029444008693099023","0.028713129460811615","0.031062385067343712","0.9986948132514953","0.997650682926178","0.9994779229164124","0.16262072324752808","0.14330461621284485","0.18141476809978485","0.9999477386474609","0.9997389316558838","0.9999999403953552"
